geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,madrid_hdbscan_5_5
POINT (-3.7100993 40.4119079),La Pecera,,pub,,,,,Calle de la Cava Baja,43,28005,,,,-3.7100993,40.4119079,-413008,4498654,la pecera,1179
POINT (-3.7062313 40.3457948),Alimentación LP,convenience,,,,,,,,,,,,-3.7062313,40.3457948,-412578,4491294,alimentación lp,131
POINT (-3.7062875 40.3460532),Centro de estética Jubel,beauty,,,,,,,,,,,,-3.7062875,40.3460532,-412584,4491323,centro de estética jubel,131
POINT (-3.7061916 40.3459001),Clínica Dental Moferdent,,dentist,,dentist,,,,,,,,,-3.7061916,40.3459001,-412573,4491306,clínica dental moferdent,131
POINT (-3.7086991 40.3448005),Dental studio,,dentist,,dentist,,,,,,,,,-3.7086991,40.3448005,-412852,4491183,dental studio,131
POINT (-3.7062446 40.345769),Kaly,,cafe,,,,,,,,,,,-3.7062446,40.345769,-412579,4491291,kaly,131
POINT (-3.7073821 40.3449366),Localtec,,,,,company,,Calle de Parvillas Altas,2,28021,,,,-3.7073821,40.3449366,-412706,4491198,localtec,131
POINT (-3.7077781 40.344919),Mama Pizza,,restaurant,,,,,,,,,,pizza,-3.7077781,40.344919,-412750,4491196,mama pizza,131
POINT (-3.7062115 40.3458326),Prink,printer_ink,,,,,,,,,Prink,,,-3.7062115,40.3458326,-412575,4491298,prink,131
POINT (-3.7075367 40.344914),Salma Kebab,,fast_food,,,,,,,,,,kebab,-3.7075367,40.344914,-412723,4491196,salma kebab,131
POINT (-3.7060649 40.3462338),Julianin,newsagent,,,,,,,,,,,,-3.7060649,40.3462338,-412559,4491343,julianin,131
POINT (-3.7064237 40.346742),Caja Astur,,bank,,,,,,,,,,,-3.7064237,40.346742,-412599,4491399,caja astur,131
POINT (-3.7064401 40.3474558),Dia Market,supermarket,,,,,,,,,Dia Market,,,-3.7064401,40.3474558,-412601,4491479,dia market,131
POINT (-3.7058508 40.3479423),Engrases Uceda Lavado,car_repair,,,,,,,,,,,,-3.7058508,40.3479423,-412535,4491533,engrases uceda lavado,131
POINT (-3.7063955 40.3476674),Restaurante Real Pinto,,restaurant,,,,,,,,,,,-3.7063955,40.3476674,-412596,4491502,restaurante real pinto,131
POINT (-3.7073977 40.4295818),Ingletes,,clinic,,clinic,,,Calle de Alberto Aguilera,3,28015,,,,-3.7073977,40.4295818,-412708,4500621,ingletes,1102
POINT (-3.7131432 40.3484726),,bakery,,,,,,,,,,,,-3.7131432,40.3484726,-413347,4491592,,122
POINT (-3.71111 40.3449715),Frutas y Verduras Tu Frutería,greengrocer,,,,,,,,,,,,-3.71111,40.3449715,-413121,4491202,frutas y verduras tu frutería,131
POINT (-3.6847781 40.4515958),"AKI Madrid Automoción, S.L.",car,,,,,,Avenida de Concha Espina,20,,Kia,,,-3.6847781,40.4515958,-410189,4503072,"aki madrid automoción, s.l.",607
POINT (-3.7104677 40.4122298),Acuarela,,pub,,,,,,,,,,,-3.7104677,40.4122298,-413049,4498689,acuarela,1179
POINT (-3.7099514 40.4118776),Carmencita Brunch,,restaurant,,,,,Calle de la Cava Alta,32,28005,,,,-3.7099514,40.4118776,-412992,4498650,carmencita brunch,1179
POINT (-3.7105293 40.4121157),,vacant,,,,,,Calle del Almendro,25,28005,,,,-3.7105293,40.4121157,-413056,4498677,,1179
POINT (-3.7099371 40.4119792),Taberna Bayuca,,pub,,,,,,,,,,,-3.7099371,40.4119792,-412990,4498662,taberna bayuca,1179
POINT (-3.7106671 40.4121505),Taberna Aranda,,bar,,,,,Calle del Almendro,,28005,,,,-3.7106671,40.4121505,-413071,4498681,taberna aranda,1179
POINT (-3.6980313 40.4511908),Bar barbaroja,,restaurant,,,,,Calle del Aviador Zorita,42,28020,,,,-3.6980313,40.4511908,-411665,4503027,bar barbaroja,739
POINT (-3.6879591 40.4217288),Quispe,,restaurant,,,,,Calle del Conde de Aranda,4,28001,,,peruvian,-3.6879591,40.4217288,-410544,4499747,quispe,913
POINT (-3.6888278 40.4207157),Patio de Leones,,restaurant,,,,,Calle de Serrano,1,28001,,,spanish,-3.6888278,40.4207157,-410640,4499634,patio de leones,913
POINT (-3.6889616 40.4206959),Market Café,,cafe,,,,,Plaza de la Independencia,4,28001,,,,-3.6889616,40.4206959,-410655,4499632,market café,913
POINT (-3.6891359 40.420658),Ramses,,restaurant,,,,,Plaza de la Independencia,,28001,,,,-3.6891359,40.420658,-410675,4499628,ramses,913
POINT (-3.7083349 40.4159717),Torrons Vicens,food,,,,,,Calle Mayor,43,28013,,,,-3.7083349,40.4159717,-412812,4499106,torrons vicens,1225
POINT (-3.7084421 40.4160911),Amorino,ice_cream,,,,,,Calle Mayor,40,28013,,,,-3.7084421,40.4160911,-412824,4499119,amorino,1225
POINT (-3.6988885 40.4152317),Hostal Lisboa,,,guest_house,,,,Calle de Ventura de la Vega,17,28014,,,,-3.6988885,40.4152317,-411760,4499024,hostal lisboa,1214
POINT (-3.7064786 40.4921897),Caixabank,,bank,,,,,Calle de Nuria,55,28034,Caixabank,Caixabank,,-3.7064786,40.4921897,-412605,4507591,caixabank,158
POINT (-3.7055495 40.4920622),Bankinter,,bank,,,,,,,,Bankinter,,,-3.7055495,40.4920622,-412502,4507576,bankinter,158
POINT (-3.7064046 40.4925773),Banco Sabadell,,bank,,,,,Calle de Nuria,36,28034,Banco Sabadell,Sabadell,,-3.7064046,40.4925773,-412597,4507634,banco sabadell,158
POINT (-3.7048084 40.4918837),,tobacco,,,,,,,,,,,,-3.7048084,40.4918837,-412419,4507556,,158
POINT (-3.6957284 40.4262558),Thundercat Club,,pub,,,,,Calle de Campoamor,11,28004,,,,-3.6957284,40.4262558,-411408,4500251,thundercat club,1087
POINT (-3.7086484 40.4327983),,,post_box,,,,,,,,,,,-3.7086484,40.4327983,-412847,4500979,,968
POINT (-3.7075081 40.4298542),,,post_box,,,,,,,,,,,-3.7075081,40.4298542,-412720,4500651,,1102
POINT (-3.7096037 40.4112913),Cafetería Coto,,bar,,,,,,,,,,,-3.7096037,40.4112913,-412953,4498585,cafetería coto,1179
POINT (-3.7095439 40.4112851),Rivera Ópticos,optician,,,,,,,,,,,,-3.7095439,40.4112851,-412946,4498584,rivera ópticos,1179
POINT (-3.710202 40.4113529),Tapicería artesana Pepe Miranda,fabric,,,,,,,,,,,,-3.710202,40.4113529,-413020,4498592,tapicería artesana pepe miranda,1179
POINT (-3.7094155 40.4112719),,clothes,,,,,,,,,,,,-3.7094155,40.4112719,-412932,4498583,,1179
POINT (-3.6866018 40.4667236),Mapfre,,,,,insurance,,Calle de Mateo Inurria,13,28036,Mapfre,,,-3.6866018,40.4667236,-410393,4504756,mapfre,677
POINT (-3.686366 40.4667669),El Granate,,pub,,,,,Calle de Mateo Inurria,13,28036,,,,-3.686366,40.4667669,-410366,4504760,el granate,677
POINT (-3.6866787 40.4667059),Flores Amalia,florist,,,,,,Calle de Mateo Inurria,11,28036,,,,-3.6866787,40.4667059,-410401,4504754,flores amalia,677
POINT (-3.6966591 40.4261654),Cruz Blanca,,biergarten,,,,,,,,,,,-3.6966591,40.4261654,-411512,4500241,cruz blanca,1087
POINT (-3.6973935 40.4258182),Parrilla De María,,restaurant,,,,,,,,,,steak_house,-3.6973935,40.4258182,-411594,4500202,parrilla de maría,1087
POINT (-3.7103351 40.4115575),,kiosk,,,,,,,,,,,,-3.7103351,40.4115575,-413035,4498615,,1179
POINT (-3.7019167 40.4196251),Tapa Tapa,,bar,,,,,,,,,,,-3.7019167,40.4196251,-412097,4499513,tapa tapa,1157
POINT (-3.7081702 40.4187933),Lambuzo,,restaurant,,,,,Calle de las Conchas,9,28013,,,regional,-3.7081702,40.4187933,-412794,4499420,lambuzo,1265
POINT (-3.7085804 40.4161364),Huang,,bar,,,,,Plaza del Comandante Las Morenas,,28013,,,,-3.7085804,40.4161364,-412839,4499124,huang,1225
POINT (-3.7039464 40.4194576),Mu!,,restaurant,,,,,Calle de Chinchilla,3,28013,,,,-3.7039464,40.4194576,-412323,4499494,mu!,1156
POINT (-3.7058792 40.4043084),Atrapallada,,restaurant,,,,,Paseo de las Acacias,12,28005,,,gallega,-3.7058792,40.4043084,-412538,4497808,atrapallada,975
POINT (-3.7063544 40.4041815),Cantespino,,bar,,,,,,,,,,,-3.7063544,40.4041815,-412591,4497793,cantespino,975
POINT (-3.7064627 40.4044161),Carlin,stationery,,,,,,,,,Carlin,,,-3.7064627,40.4044161,-412603,4497820,carlin,975
POINT (-3.7066373 40.4037402),Chesscafé,,cafe,,,,,,,,,,burger;sandwich;salad,-3.7066373,40.4037402,-412623,4497744,chesscafé,975
POINT (-3.7068223 40.4036826),Ibercaja,,bank,,,,,,,,Ibercaja,,,-3.7068223,40.4036826,-412643,4497738,ibercaja,975
POINT (-3.7070253 40.4036212),Lucky Kids,clothes,,,,,,,,,,,,-3.7070253,40.4036212,-412666,4497731,lucky kids,975
POINT (-3.7084427 40.4185398),Discos Babel,music,,,,,,Costanilla de los Ángeles,5,28013,,,,-3.7084427,40.4185398,-412824,4499392,discos babel,1265
POINT (-3.6981977 40.4505102),,,taxi,,,,,,,,,Ayuntamiento de Madrid,,-3.6981977,40.4505102,-411683,4502951,,739
POINT (-3.7085347 40.4216751),Viajes Arzabe,travel_agency,,,,,,Gran Vía,55,28013,,,,-3.7085347,40.4216751,-412834,4499741,viajes arzabe,1257
POINT (-3.707943 40.4160552),Diseño Propio,gift,,,,,,Calle Mayor,39,28013,,,,-3.707943,40.4160552,-412768,4499115,diseño propio,1225
POINT (-3.7091531 40.4125011),Erre Que Erre,,restaurant,,,,,Calle de la Cava Baja,24,28005,,,,-3.7091531,40.4125011,-412903,4498720,erre que erre,1179
POINT (-3.7104095 40.4118881),Lamiak,,restaurant,,,,,Calle de la Cava Baja,42,28005,,,,-3.7104095,40.4118881,-413043,4498651,lamiak,1179
POINT (-3.7103622 40.4119082),El Canalla,,restaurant,,,,,Calle de la Cava Baja,42,28005,,,regional,-3.7103622,40.4119082,-413038,4498654,el canalla,1179
POINT (-3.710051 40.4120408),Esteban,,restaurant,,,,,Calle de la Cava Baja,36,28005,,,regional,-3.710051,40.4120408,-413003,4498668,esteban,1179
POINT (-3.710273 40.4118313),47 Cocktail Bar,,bar,,,,,Calle de la Cava Baja,47,28005,,,,-3.710273,40.4118313,-413028,4498645,47 cocktail bar,1179
POINT (-3.7095873 40.4122479),Viejo Madrid,,restaurant,,,,,Calle de la Cava Baja,32,28005,,,,-3.7095873,40.4122479,-412951,4498691,viejo madrid,1179
POINT (-3.7091763 40.4123646),Casa Curro,,restaurant,,,,,Calle de la Cava Baja,23,28005,,,,-3.7091763,40.4123646,-412906,4498704,casa curro,1179
POINT (-3.709076 40.4124285),,vacant,,,,,,Calle de la Cava Baja,21,28005,,,,-3.709076,40.4124285,-412894,4498712,,1179
POINT (-3.6973169 40.450806),O Pazo,,restaurant,,,,,,,,,,,-3.6973169,40.450806,-411585,4502984,o pazo,739
POINT (-3.6976629 40.4508247),Dia,supermarket,,,,,,,,,Dia,,,-3.6976629,40.4508247,-411624,4502986,dia,739
POINT (-3.6981486 40.4502228),Ferreiro,,restaurant,,,,,Calle del Aviador Zorita,32,28020,,,,-3.6981486,40.4502228,-411678,4502919,ferreiro,739
POINT (-3.6981536 40.4500528),Viajes Verdemar,travel_agency,,,,,,,,,,,,-3.6981536,40.4500528,-411678,4502900,viajes verdemar,739
POINT (-3.6981758 40.4499827),Gaztelupe,,restaurant,,,,,Calle del Aviador Zorita,32,28020,,,,-3.6981758,40.4499827,-411681,4502892,gaztelupe,739
POINT (-3.7031535 40.4152719),Aplauso,shoes,,,,,,Calle de Carretas,27,28012,,,,-3.7031535,40.4152719,-412235,4499028,aplauso,1247
POINT (-3.690956 40.4279738),Jorge Juan,jewelry,,,,,,,,,,,,-3.690956,40.4279738,-410877,4500442,jorge juan,712
POINT (-3.6905514 40.4279586),Bar Tomate,,restaurant,,,,,,,,,,,-3.6905514,40.4279586,-410832,4500440,bar tomate,712
POINT (-3.7078825 40.4299341),Herbashop,herbalist,,,,,,Calle de Alberto Aguilera,12,28015,,,,-3.7078825,40.4299341,-412761,4500660,herbashop,1102
POINT (-3.6937885 40.4119611),Centro de Salud Alameda,,clinic,,clinic,,,Calle de la Alameda,5,28014,,Comunidad de Madrid-Servicio Madrileño de Salud,,-3.6937885,40.4119611,-411193,4498660,centro de salud alameda,1072
POINT (-3.6984558 40.4501504),Mariscos la Toledana,,restaurant,,,,,,,,,,,-3.6984558,40.4501504,-411712,4502911,mariscos la toledana,739
POINT (-3.7118147 40.4730491),La Tienda de la Personalización,hardware,,,,,,,,,,,,-3.7118147,40.4730491,-413199,4505460,la tienda de la personalización,449
POINT (-3.6131292 40.3678476),Caixabank,,bank,,,,,,,,Caixabank,,,-3.6131292,40.3678476,-402214,4493749,caixabank,71
POINT (-3.7094524 40.4123107),Casa Lucas,,restaurant,,,,,Calle de la Cava Baja,30,28005,,,,-3.7094524,40.4123107,-412936,4498698,casa lucas,1179
POINT (-3.7078695 40.4189787),Los Amigos,,restaurant,,,,,Calle de las Conchas,,28013,,,regional,-3.7078695,40.4189787,-412760,4499441,los amigos,1265
POINT (-3.7082714 40.4186109),Dia,supermarket,,,,,,Costanilla de los Ángeles,6,28013,Dia,,,-3.7082714,40.4186109,-412805,4499400,dia,1265
POINT (-3.7084276 40.4159489),Gran Café de Madrid,,cafe,,,,,Calle Mayor,45,28013,,,,-3.7084276,40.4159489,-412822,4499103,gran café de madrid,1225
POINT (-3.6961829 40.4261613),Cabra Negra,,bar,,,,,Calle de Santa Teresa,3,28004,,,,-3.6961829,40.4261613,-411459,4500240,cabra negra,1087
POINT (-3.708542 40.4158841),Kukuxumusu,clothes,,,,,,Calle Mayor,47,28013,,,,-3.708542,40.4158841,-412835,4499096,kukuxumusu,1225
POINT (-3.6939543 40.4122524),Mo,,restaurant,,,,,,,,,,chinese,-3.6939543,40.4122524,-411211,4498692,mo,1072
POINT (-3.6958336 40.4219145),,kiosk,,,,,,,,,,,,-3.6958336,40.4219145,-411420,4499768,,1183
POINT (-3.7032256 40.414643),La Fábrica de Las Carcasas,accessories,,,,,,,,,,,,-3.7032256,40.414643,-412243,4498958,la fábrica de las carcasas,1247
POINT (-3.7030958 40.4146093),Subway,,fast_food,,,,,,,,Subway,,sandwich,-3.7030958,40.4146093,-412229,4498954,subway,1247
POINT (-3.7031391 40.4146205),Edessa Doner Kebap,,fast_food,,,,,,,,,,pizza,-3.7031391,40.4146205,-412233,4498956,edessa doner kebap,1247
POINT (-3.7031929 40.4150095),Calzedonia,clothes,,,,,,,,,Calzedonia,,,-3.7031929,40.4150095,-412239,4498999,calzedonia,1247
POINT (-3.7032052 40.4147873),Mirame,optician,,,,,,Calle de Carretas,33,28012,,,,-3.7032052,40.4147873,-412241,4498974,mirame,1247
POINT (-3.7032032 40.4148496),Jack & Jones,clothes,,,,,,,,,Jack & Jones,,,-3.7032032,40.4148496,-412241,4498981,jack & jones,1247
POINT (-3.7031991 40.4149481),Zap Shop,shoes,,,,,,,,,,,,-3.7031991,40.4149481,-412240,4498992,zap shop,1247
POINT (-3.6959258 40.4219958),Younique,,restaurant,,,,,Calle de Augusto Figueroa,,,,,,-3.6959258,40.4219958,-411430,4499777,younique,1183
POINT (-3.7089636 40.4125001),Emma y Julia,,restaurant,,,,,Calle de la Cava Baja,19,28005,,,italian,-3.7089636,40.4125001,-412882,4498720,emma y julia,1179
POINT (-3.7079156 40.4159102),Tea 4 u,,cafe,,,,,Calle del Siete de Julio,3,28012,,,,-3.7079156,40.4159102,-412765,4499099,tea 4 u,1225
POINT (-3.7119889 40.4733947),Alquiler Seguro,,,,,estate_agent,,,,,,,,-3.7119889,40.4733947,-413219,4505498,alquiler seguro,449
POINT (-3.709914 40.4724635),Caixabank,,bank,,,,,,,,Caixabank,Caixabank,,-3.709914,40.4724635,-412988,4505395,caixabank,449
POINT (-3.7105971 40.4724715),Bar El Pinchito 2,,cafe,,,,,,,,,,,-3.7105971,40.4724715,-413064,4505396,bar el pinchito 2,449
POINT (-3.7089862 40.4725245),Baryona,,cafe,,,,,,,,,,,-3.7089862,40.4725245,-412884,4505401,baryona,449
