Unnamed: 0,param_config,cluster_label,num_points,avg_lon,avg_lat,median_lon,median_lat,bounding_box_area,density,radius_avg,radius_max,std_lon,std_lat,has_shop,amenity_rel_restaurant,amenity_rel_pharmacy,shop_rel_bakery,amenity_rel_post_box,amenity_rel_events_venue,shop_rel_supermarket,shop_rel_kiosk,shop_rel_hairdresser,amenity_rel_school,shop_rel_tobacco,shop_rel_butcher,shop_rel_convenience,amenity_rel_cafe,shop_rel_car,shop_rel_wholesale,shop_rel_stationery,shop_rel_yes,shop_rel_car_repair,shop_rel_greengrocer,amenity_rel_bar,amenity_rel_charging_station,amenity_rel_community_centre,amenity_rel_theatre,shop_rel_seafood,shop_rel_fishing,shop_rel_copyshop,amenity_rel_bank,amenity_rel_university,shop_rel_optician,shop_rel_dry_cleaning,shop_rel_jewelry,shop_rel_newsagent,shop_rel_florist,shop_rel_shoes,shop_rel_pyrotechnics,shop_rel_erotic,shop_rel_travel_agency,shop_rel_fireplace,shop_rel_hardware,shop_rel_variety_store,shop_rel_furniture,shop_rel_interior_decoration,amenity_rel_fast_food,amenity_rel_dentist,amenity_rel_veterinary,amenity_rel_exhibition_centre,amenity_rel_library,amenity_rel_clinic,amenity_rel_taxi,shop_rel_medical_supply,shop_rel_vacant,shop_rel_motorcycle,amenity_rel_pub,amenity_rel_doctors,amenity_rel_research_institute,shop_rel_computer,shop_rel_sports,shop_rel_books,amenity_rel_language_school,shop_rel_clothes,shop_rel_mall,amenity_rel_atm,shop_rel_lottery,shop_rel_beauty,shop_rel_funeral_directors,amenity_rel_hospital,amenity_rel_arts_centre,shop_rel_gift,amenity_rel_cinema,shop_rel_frozen_food,shop_rel_video_games,amenity_rel_biergarten,shop_rel_car_repair;car,shop_rel_games,shop_rel_laundry,amenity_rel_college,shop_rel_deli,shop_rel_pastry,shop_rel_perfumery,shop_rel_bicycle,shop_rel_ticket,shop_rel_confectionery,amenity_rel_car_rental,shop_rel_electronics,shop_rel_paint,shop_rel_fabric,shop_rel_tailor,shop_rel_kitchen,shop_rel_neon_signs,shop_rel_mobile_phone,shop_rel_bed,shop_rel_sewing,shop_rel_department_store,shop_rel_toys,shop_rel_tattoo,shop_rel_music,shop_rel_appliance,shop_rel_herbalist,shop_rel_locksmith,amenity_rel_post_office,shop_rel_second_hand,shop_rel_photo,shop_rel_coffee,shop_rel_cosmetics,shop_rel_mobile_phone_accessories,shop_rel_houseware,shop_rel_frame,shop_rel_massage,shop_rel_dairy,amenity_rel_payment_centre,shop_rel_bathroom_furnishing,shop_rel_pet,shop_rel_nutrition_supplements,shop_rel_musical_instrument,shop_rel_pasta,shop_rel_health_food,shop_rel_hearing_aids,shop_rel_grocery,shop_rel_pet_grooming,shop_rel_lighting,shop_rel_electrical,shop_rel_watches,shop_rel_alcohol,shop_rel_storage_rental,shop_rel_general,shop_rel_rental,shop_rel_Roller_Skate_and_Longboard,amenity_rel_bicycle_rental,shop_rel_wine,shop_rel_trade,shop_rel_window_blind,shop_rel_estate_agent,shop_rel_bag,shop_rel_bookmaker,shop_rel_tarot,amenity_rel_bureau_de_change,shop_rel_doityourself,shop_rel_video,shop_rel_hunting,shop_rel_baby_goods,shop_rel_doors,shop_rel_chemist,shop_rel_repair,shop_rel_motorcycle_repair,shop_rel_pawnbroker,shop_rel_car_detail,shop_rel_telecommunication,shop_rel_tea,shop_rel_outdoor,shop_rel_shoe_repair,shop_rel_art,shop_rel_cheese,shop_rel_fashion_accessories,shop_rel_cannabis,shop_rel_wool,shop_rel_pottery,shop_rel_chocolate,shop_rel_fan,amenity_rel_money_transfer,shop_rel_honey,shop_rel_radiotechnics,shop_rel_party,shop_rel_wigs,shop_rel_craft,shop_rel_collector,geometry,population,av_age,percent_65,pp_income,male_rate,pop_buffer,has_Consum,has_Mercadona,has_Carrefour Express,has_Burger King,has_Dia,has_McDonald's,has_100 Montaditos,has_Telepizza,has_KFC,has_ALE-HOP,has_Lidl,has_Opticalia,has_El Corte Inglés,has_Domino's,has_ALDI,has_Pull & Bear,has_Suma,has_Foster's Hollywood,has_ILUNION Hotels,has_Vodafone,has_Vitaldent,has_Mango,has_Calzedonia,has_Zara,has_Charter,has_TEDi,has_Oro Gema Subastas,trains_metro,trains_metro_in_buffer,bus,bus_in_buffer,Predicted_Segment
136,Valencia_hdbscan_5_5,136,19,-0.3506886421052632,39.4654826,-0.3508217,39.4652973,2.3773791999922304e-06,7991993.872942985,0.0005105233659046,0.0011562736521317,0.0003980697007412,0.000405975200175,Yes,0.053,0.158,0.053,,,,,0.053,,,,,0.105,0.105,,,,,,0.105,,,,,,,,,,,,,,,,,,,,0.053,,0.053,0.105,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,0.053,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.351143 39.4650346, -0.3512573 39.4661341, -0.3506639 39.466443, -0.3495693 39.4651927, -0.3503789 39.4650856, -0.351143 39.4650346))",79.0,44.77,21.39,15201.0,90.31,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,Mixed
137,Valencia_hdbscan_5_5,137,13,-0.3482591604012898,39.464694302878726,-0.3481409,39.4646421,2.368300550569999e-06,5489168.170345263,0.0006883901408673,0.0016238311200255,0.0007341776025163,0.0002861846320245,Yes,,,0.077,,,0.077,,,,,,0.154,0.077,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,0.077,,,0.077,,,,0.077,,,,,,,,,,0.077,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.347630795694864 39.46423858802399, -0.348349089521903 39.46445334939941, -0.3487868 39.4646119, -0.3497952 39.465221, -0.3474621 39.4646394, -0.3473845 39.4645345, -0.3475189 39.4642399, -0.347630795694864 39.46423858802399))",40.0,44.77,21.39,15201.0,90.31,1291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Local
138,Valencia_hdbscan_5_5,138,46,-0.3902351109671856,39.46948087863854,-0.38975935,39.469360300000005,1.1805658056021922e-05,3896436.757842225,0.001244510841054,0.0028861195588959,0.001286201528673,0.0005713963113289,Yes,0.174,0.022,0.065,0.022,,0.043,,0.065,0.022,,,0.022,0.022,,,,,,,0.043,,,,,,,0.043,,,,,,,,,,,,0.043,,0.065,,0.022,,,,,0.065,,,,,0.109,,,,,,,0.043,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3926591 39.4687104, -0.3930537 39.4688602, -0.3887591 39.4713034, -0.388500804490538 39.47061981737305, -0.3886635 39.4694045, -0.3889366 39.4690786, -0.3898657 39.4687227, -0.3926591 39.4687104))",326.0,44.77,21.39,15201.0,90.31,1983.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,Primary
139,Valencia_hdbscan_5_5,139,10,-0.3849517899999999,39.46471045,-0.38486775,39.46455485,9.542049000020732e-07,10479929.41555663,0.0004013617958047,0.0008370251624659,0.0002622032129856,0.0003533130998136,Yes,0.3,,,,,,,,,,0.1,,0.1,0.1,,,,,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3848191 39.4643549, -0.3854224 39.4644155, -0.3848673 39.4655432, -0.384658 39.4649855, -0.3846194 39.4645918, -0.3848191 39.4643549))",28.0,44.77,21.39,15201.0,90.31,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Urban
140,Valencia_hdbscan_5_5,140,10,-0.38678912,39.46611722,-0.3867736,39.46610645,6.875043600020317e-07,14545362.301368456,0.0002793432637472,0.0005884715836787,0.0002474313755367,0.0002006152227526,Yes,0.2,0.1,,0.1,,,,0.1,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.387255 39.4657577, -0.3866992 39.4665386, -0.3863746 39.4661881, -0.3866786 39.4659826, -0.387255 39.4657577))",14.0,44.77,21.39,15201.0,90.31,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Local
141,Valencia_hdbscan_5_5,141,7,-0.3857859857142857,39.46645345714286,-0.3858344,39.466428,4.506399899979102e-07,15533463.86332128,0.0002438588976526,0.0004365989978135,0.0001817484873473,0.0002285743321234,Yes,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,0.143,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3857181 39.4660863, -0.3859709 39.4666397, -0.3859467 39.4668594, -0.385388 39.466295, -0.3857181 39.4660863))",10.0,44.77,21.39,15201.0,90.31,965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Local
142,Valencia_hdbscan_5_5,142,13,-0.3684875647697522,39.4601719103264,-0.3685165,39.4602011,3.5470010400006578e-06,3665067.997836727,0.0007830933323687,0.001293884778318,0.0005785584167971,0.00062326038244,Yes,0.308,,,,,,,,,,,,0.077,,,,,0.077,,,,,,,,,,,0.077,,,,,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,,,,,,,,0.077,,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3689649 39.4592117, -0.3690248 39.4593312, -0.3692614 39.4598856, -0.3693768 39.4602011, -0.3683589 39.4611191, -0.367603 39.4611162, -0.3675172 39.4606562, -0.368559842006779 39.45927783424317, -0.3689649 39.4592117))",114.0,44.77,21.39,15201.0,90.31,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,Local
143,Valencia_hdbscan_5_5,143,11,-0.3675606363636364,39.472614936363634,-0.3674713,39.4726475,8.87147490001349e-07,12399291.125744237,0.000360384582975,0.0006012499872673,0.0003218456413554,0.0002262284375371,Yes,0.182,,0.091,,,0.091,,0.091,,0.091,,,,,,,,,,,,0.091,,,,,0.091,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3679882 39.4723362, -0.3681446 39.4724718, -0.3674713 39.4731991, -0.3671165 39.4727372, -0.3672403 39.4724062, -0.3679882 39.4723362))",27.0,44.77,21.39,15201.0,90.31,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,Local
144,Valencia_hdbscan_5_5,144,6,-0.3874257666666666,39.469721666666665,-0.3874569,39.4697735,5.0655332999776e-07,11844754.82576836,0.0002992227680122,0.0004799649801989,0.0002276903721187,0.0002300597724252,Yes,,,,,,,,,,,0.167,,0.167,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3873731 39.4692446, -0.3877255 39.4697147, -0.3876064 39.4699855, -0.3870418 39.4698382, -0.3873731 39.4692446))",15.0,44.77,21.39,15201.0,90.31,976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,Local
145,Valencia_hdbscan_5_5,145,14,-0.3737136269705635,39.45706686177567,-0.37384395,39.4571148,1.2783122800053846e-06,10951940.475719305,0.0003939492881377,0.0011273134912008,0.00041374553278,0.0002273791781218,Yes,0.071,0.143,0.214,,,0.071,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3735842 39.4566582, -0.374161 39.4567791, -0.3743263 39.456815, -0.373918 39.45735, -0.373484 39.457396, -0.3725937 39.4571957, -0.3735842 39.4566582))",40.0,44.77,21.39,15201.0,90.31,1141.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Local
146,Valencia_hdbscan_5_5,146,22,-0.3684458181818181,39.45503342272727,-0.36842685,39.45500985,8.75359269996534e-07,25132537.866523203,0.0003013950050477,0.0008184039733391,0.0003318427826496,0.0001627804040355,Yes,0.045,0.045,,,,,0.045,,,,,,,,,,,0.091,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455,0.091,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3685332 39.4547189, -0.3692133 39.4553176, -0.368982 39.4552691, -0.3683829 39.4551434, -0.3680489 39.4550715, -0.3677512 39.4550056, -0.3681561 39.4548388, -0.3683061 39.4547818, -0.3685332 39.4547189))",19.0,44.77,21.39,15201.0,90.31,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Mixed
147,Valencia_hdbscan_5_5,147,6,-0.3685148,39.47163785,-0.36847635,39.47165165,3.410945999969206e-08,175904279.92862296,0.0001180756506083,0.0002152019342387,0.0001294721720422,3.3773942123903214e-05,Yes,0.5,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3683928 39.471563, -0.3687289 39.4716596, -0.3683758 39.4716537, -0.3683928 39.471563))",1.0,44.77,21.39,15201.0,90.31,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Local
148,Valencia_hdbscan_5_5,148,7,-0.3728810714285714,39.45416841428572,-0.3728524,39.4542124,1.2061214999985022e-07,58037270.706215695,0.0001586155145567,0.000241035402604,9.68734773415601e-05,0.000136496828101,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3728507 39.4539293, -0.3730388 39.4541738, -0.3729767 39.4542124, -0.3728051 39.454319, -0.3727293 39.4540038, -0.3728507 39.4539293))",4.0,44.77,21.39,15201.0,90.31,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Local
149,Valencia_hdbscan_5_5,149,18,-0.3719333277777778,39.45574185555556,-0.3718147499999999,39.4558632,8.900940800005755e-07,20222581.41520092,0.0003675316147416,0.0007609316938823,0.000293433804395,0.0002824597989532,Yes,,0.056,,,,,,0.167,,,,0.056,0.056,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,0.056,,,0.111,,,,,,,,0.278,,0.056,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3717841 39.4549957, -0.3725093 39.4560221, -0.3722724 39.4559758, -0.372094 39.4559384, -0.371668 39.4558475, -0.3716421 39.455261, -0.3717841 39.4549957))",23.0,44.77,21.39,15201.0,90.31,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Local
150,Valencia_hdbscan_5_5,150,21,-0.370556880952381,39.45445462857143,-0.3705426,39.4544994,7.649709299977873e-07,27452023.56913189,0.0003464966428153,0.0007199928843842,0.0001430431956706,0.0003697079763203,Yes,,,,,,,0.048,,,,,,,,,,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619,,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3707631 39.4537648, -0.3706945 39.4549878, -0.3704899 39.4551161, -0.370197 39.4546826, -0.3703346 39.4539416, -0.3707631 39.4537648))",29.0,44.77,21.39,15201.0,90.31,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Local
151,Valencia_hdbscan_5_5,151,8,-0.371771525,39.4577803375,-0.37178395,39.45785935,1.3491044999899346e-07,59298593.99371722,0.0002755851594968,0.0004808975769596,4.8312155561516537e-05,0.000307114017659,Yes,0.125,,,,,0.125,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3718248 39.4573024, -0.3718193 39.4573881, -0.3717818 39.457928, -0.3717601 39.458006, -0.3716721 39.4581859, -0.3718248 39.4573024))",2.0,44.77,21.39,15201.0,90.31,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Local
152,Valencia_hdbscan_5_5,152,26,-0.3716979346153846,39.45663622307692,-0.3717500999999999,39.45662575,2.874201000011766e-07,90459922.60072824,0.0002196502104412,0.000409760785051,0.0001190293303941,0.0002112279634529,Yes,0.038,,,,,,,0.192,,,,,,,,,,,,,,,,,,,,,,0.038,,,,0.038,,,,,,,,,,,0.038,,,,,,0.385,,,,,,,,,0.038,,,0.038,,,,,,,,,,,,0.038,,,,,,,,,0.038,,,0.038,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3717218 39.4562751, -0.3717419 39.4564015, -0.3717796 39.4566392, -0.3718301 39.4569579, -0.3718372 39.457003, -0.3715782 39.4570281, -0.3715035 39.4566123, -0.3714915 39.4565398, -0.3714555 39.4563215, -0.3717218 39.4562751))",11.0,44.77,21.39,15201.0,90.31,966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Local
153,Valencia_hdbscan_5_5,153,17,-0.3692203395025412,39.46224315599948,-0.3692861,39.4624323,3.582796223537071e-06,4744897.264410132,0.0006604723299892,0.0012363325109647,0.0004665492176099,0.0005390333182297,Yes,0.471,,,,,,,,0.118,,,,0.059,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.369412488691046 39.46102184655179, -0.369707461540777 39.46137256045736, -0.3701311 39.4621845, -0.368613321311378 39.463077144981995, -0.3683879 39.4627317, -0.3685273 39.4624323, -0.369412488691046 39.46102184655179))",92.0,44.77,21.39,15201.0,90.31,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,Urban
154,Valencia_hdbscan_5_5,154,5,-0.37223418,39.454677,-0.372185,39.4547043,4.4047559999667464e-08,113513665.68404125,0.00010246181799,0.0002027111452317,9.728081825313217e-05,6.312045627282985e-05,Yes,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3724049 39.4545677, -0.3721619 39.4547348, -0.3721413 39.4547315, -0.372185 39.4547043, -0.3724049 39.4545677))",0.0,44.77,21.39,15201.0,90.31,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Local
155,Valencia_hdbscan_5_5,155,34,-0.3716536647058823,39.45414520588236,-0.3716456999999999,39.4542949,1.476379340002899e-06,23029311.69433273,0.000439861036691,0.0007997371134884,0.0002801795179589,0.0003878402414732,Yes,0.059,,,,,,,0.088,,,0.029,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,,,,0.529,,0.059,,,,,,,0.029,,,0.029,,,,,0.029,,,,,,,0.029,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3716567 39.4535255, -0.3722715 39.4542848, -0.3721257 39.4543743, -0.3719465 39.4544843, -0.3718756 39.4545278, -0.3717522 39.4546035, -0.3716577 39.4546306, -0.3713897 39.4547004, -0.3710149 39.453664, -0.3712033 39.4535885, -0.3712912 39.4535533, -0.3716567 39.4535255))",48.0,44.77,21.39,15201.0,90.31,1153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,Mixed
156,Valencia_hdbscan_5_5,156,7,-0.3626271142857143,39.46228707142857,-0.3626054,39.4622991,5.235536099994773e-07,13370168.529650647,0.0002871172338883,0.0005867095566615,0.0001868497060555,0.0002716316819007,Yes,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,0.143,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.3626054 39.4618799, -0.3627298 39.4620641, -0.3628245 39.4622118, -0.3628768 39.462818, -0.3623187 39.4623616, -0.3626054 39.4618799))",14.0,44.77,21.39,15201.0,90.31,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Local
