geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,Murcia_hdbscan_5_5
POINT (-1.1434684902662424 37.93400111834823),,,,,,,park,,,,,,,-1.1434684902662424,37.93400111834823,-127291,4222813,,-1
POINT (-1.1461478091362698 37.94250467338787),Parque auditorio,,,,,,park,,,,,,,-1.1461478091362698,37.94250467338787,-127589,4223760,parque auditorio,53
POINT (-1.1483350112151098 37.943657829151675),Parque Infantil Planeta Balú,,,theme_park,,,,,,,,,,-1.1483350112151098,37.943657829151675,-127833,4223888,parque infantil planeta balú,-1
POINT (-1.1450267729729056 37.94599554949128),Piscina municipal de la Alberca,,,,,,sports_centre,,,,,,,-1.1450267729729056,37.94599554949128,-127464,4224148,piscina municipal de la alberca,-1
POINT (-1.137556732269675 37.941973229917856),Parque de las tres Fuentes,,,,,,park,,,,,,,-1.137556732269675,37.941973229917856,-126633,4223700,parque de las tres fuentes,51
POINT (-1.1351325489951825 37.94135871025378),Parque de skate,,,,,,park,,,,,,,-1.1351325489951825,37.94135871025378,-126363,4223632,parque de skate,-1
POINT (-1.1334787876284798 37.94172857570873),Piscina climatizada municipal,,,,,,sports_centre,,,,,,,-1.1334787876284798,37.94172857570873,-126179,4223673,piscina climatizada municipal,49
POINT (-1.1333479445226726 37.9418057225666),Centro Deportivo Verdolay,,,,,,sports_centre,,,,,,,-1.1333479445226726,37.9418057225666,-126164,4223682,centro deportivo verdolay,49
POINT (-1.1201186856871577 37.93909860269471),Club de tenis,,,,,,sports_centre,,,,,,,-1.1201186856871577,37.93909860269471,-124692,4223380,club de tenis,42
POINT (-1.1319224875820373 37.94229481874691),Plaza del Charco,,,,,,park,,,,,,,-1.1319224875820373,37.94229481874691,-126006,4223736,plaza del charco,49
POINT (-1.126840888175824 37.98522885801499),Cine Rex,,cinema,,,,,,,,,,,-1.126840888175824,37.98522885801499,-125440,4228516,cine rex,-1
POINT (-1.142083241592454 37.94500233197092),Instituto de Educación Secundaria Alquibla,,school,,,,,,,,,,,-1.142083241592454,37.94500233197092,-127137,4224038,instituto de educación secundaria alquibla,-1
POINT (-1.1325659554376843 37.959866538351235),,,,,,,park,,,,,,,-1.1325659554376843,37.959866538351235,-126077,4225692,,-1
POINT (-1.1073775161199655 37.99094523941405),,,,,,,park,,,,,,,-1.1073775161199655,37.99094523941405,-123273,4229152,,-1
POINT (-1.1743092651319578 38.02259251992961),Servicio de Informática -A.T.I.C.A.-,,university,,,,,,,,,,,-1.1743092651319578,38.02259251992961,-130724,4232675,servicio de informática -a.t.i.c.a.-,59
POINT (-1.1757409602300484 38.02493920339056),Facultad de Bellas Artes,,university,,,,,,,,,,,-1.1757409602300484,38.02493920339056,-130883,4232936,facultad de bellas artes,-1
POINT (-1.1359544163967692 37.884963014234636),El Puerto 2,,restaurant,,,,,,,,,,,-1.1359544163967692,37.884963014234636,-126454,4217354,el puerto 2,-1
POINT (-1.1618112358625352 37.82694049770718),,,,,,,park,,,,,,,-1.1618112358625352,37.82694049770718,-129333,4210895,,5
POINT (-1.216714074181632 37.9299706572763),,,,,,,park,,,,,,,-1.216714074181632,37.9299706572763,-135445,4222364,,18
POINT (-1.2079738790439025 37.93120260984461),,,,,,,park,,,,,,,-1.2079738790439025,37.93120260984461,-134472,4222501,,18
POINT (-1.1308897666994646 37.981784095787646),,,,,,,park,,,,,,,-1.1308897666994646,37.981784095787646,-125891,4228132,,92
POINT (-1.1737199877368052 38.02309873700528),Facultad de Psicología,,university,,,,,,,,,,,-1.1737199877368052,38.02309873700528,-130659,4232731,facultad de psicología,59
POINT (-1.1615390942964077 37.94296661031116),Alcaldía de El Palmar,,,,,government,,,,,,,,-1.1615390942964077,37.94296661031116,-129303,4223811,alcaldía de el palmar,65
POINT (-1.1606451026715914 37.94311872977951),Colegio de Educación Infantil y Primaria San Vicente de Paúl,,school,,,,,,,,,,,-1.1606451026715914,37.94311872977951,-129203,4223828,colegio de educación infantil y primaria san vicente de paúl,-1
POINT (-1.0575985603329263 37.976606352842396),,,,,,,park,,,,,,,-1.0575985603329263,37.976606352842396,-117732,4227556,,-1
POINT (-1.128106036750865 37.982864472142985),Consejería de Hacienda,,,,,government,,,,,,,,-1.128106036750865,37.982864472142985,-125581,4228252,consejería de hacienda,-1
POINT (-1.1267088417582216 37.9830829580175),Hotel Arco de San Juan,,,hotel,,,,,,,,,,-1.1267088417582216,37.9830829580175,-125425,4228277,hotel arco de san juan,100
POINT (-1.1258546539229022 37.98777419129704),Campus de la Merced,,university,,,,,,,,,,,-1.1258546539229022,37.98777419129704,-125330,4228799,campus de la merced,-1
POINT (-1.1263770335477958 37.986335831285324),Gerencia de Urbanismo,,public_building,,,government,,,,,,,,-1.1263770335477958,37.986335831285324,-125388,4228639,gerencia de urbanismo,-1
POINT (-1.1299423617439146 37.98758128194161),Colegio de Educación Infantil y Primaria Cierva Peñafiel,,school,,,,,,,,,,,-1.1299423617439146,37.98758128194161,-125785,4228778,colegio de educación infantil y primaria cierva peñafiel,-1
POINT (-1.1227177000000002 37.990127300000005),Consejería de Fomento e Infraestructuras,,,,,government,,Plaza de Santoña,6,,,,,-1.1227177000000002,37.990127300000005,-124981,4229061,consejería de fomento e infraestructuras,-1
POINT (-1.1166731394903449 37.941744142758644),C.S. Algezares,,clinic,,,,,,,,,,,-1.1166731394903449,37.941744142758644,-124308,4223675,c.s. algezares,43
POINT (-1.142623889849135 38.003191272758976),Hotel AC Murcia,,,hotel,,,,,,,,AC,,-1.142623889849135,38.003191272758976,-127197,4230515,hotel ac murcia,-1
POINT (-1.196079734488102 37.99125748396352),Parque Cipriano Galea,,,,,,park,,,,,,,-1.196079734488102,37.99125748396352,-133148,4229187,parque cipriano galea,31
POINT (-1.1654129021096442 37.926369442342796),Clínica del Dr. Muñoz,,clinic,,,,,,,,,,,-1.1654129021096442,37.926369442342796,-129734,4221963,clínica del dr. muñoz,-1
POINT (-1.1286862374748972 37.98550546344918),Real Casino de Murcia,,,museum,,,,,,,,,,-1.1286862374748972,37.98550546344918,-125645,4228546,real casino de murcia,-1
POINT (-1.1332445432355045 37.97093783305455),,,,,,,park,,,,,,,-1.1332445432355045,37.97093783305455,-126153,4226925,,70
POINT (-1.12555953729422 37.97207842778205),Biblioteca Santiago El Mayor,,library,,,,,,,,,Red Municipal de Bibliotecas de Murcia,,-1.12555953729422,37.97207842778205,-125297,4227052,biblioteca santiago el mayor,-1
POINT (-1.1331973798858355 37.96997855219583),,,,,,,park,,,,,,,-1.1331973798858355,37.96997855219583,-126148,4226818,,70
POINT (-0.9444741941622177 37.88550862893812),,,,,,,stadium,,,,,,,-0.9444741941622177,37.88550862893812,-105139,4217415,,1
POINT (-1.1400033066753512 37.92576445942133),Albergue Juvenil El Valle,,,hostel,,,,,,,,,,-1.1400033066753512,37.92576445942133,-126905,4221896,albergue juvenil el valle,-1
POINT (-1.0590104 37.9748527),Upper,supermarket,,,,,,,,,,,,-1.0590104,37.9748527,-117889,4227361,upper,-1
POINT (-1.0633283934908229 37.975591440083235),Colegio Mirasierra,,school,,,,,,,,,,,-1.0633283934908229,37.975591440083235,-118370,4227443,colegio mirasierra,21
POINT (-1.063018988452126 37.97524604676762),,,,,,,park,,,,,,,-1.063018988452126,37.97524604676762,-118335,4227404,,-1
POINT (-1.1464698915500522 38.00252051962345),Jardín Villa Carmen,,,,,,park,,,,,,,-1.1464698915500522,38.00252051962345,-127625,4230441,jardín villa carmen,-1
POINT (-0.968927540714579 37.89374091281108),,convenience,,,,,,,,,,,,-0.968927540714579,37.89374091281108,-107861,4218331,,1
POINT (-0.9686494770641276 37.893615124697384),,,restaurant,,,,,,,,,,,-0.9686494770641276,37.893615124697384,-107830,4218317,,1
POINT (-0.9416049981980049 37.88943881134427),Banco Sabadell,,bank,,,,,,,,Banco Sabadell,,,-0.9416049981980049,37.88943881134427,-104819,4217852,banco sabadell,1
POINT (-1.1946958043300155 37.934149288350156),Salazones Marín - Dialsur,convenience,,,,,,,,,,,,-1.1946958043300155,37.934149288350156,-132994,4222829,salazones marín - dialsur,17
POINT (-1.1953547162907225 37.93474356607498),El Árbol - Max Descuento,supermarket,,,,,,,,,,,,-1.1953547162907225,37.93474356607498,-133067,4222896,el árbol - max descuento,17
POINT (-1.1943780283821837 37.93300387316249),Friomed Murcia,seafood,,,,,,,,,,,,-1.1943780283821837,37.93300387316249,-132958,4222702,friomed murcia,17
POINT (-1.194447147941541 37.9335829615674),CruzFlor,florist,,,,,,,,,,,,-1.194447147941541,37.9335829615674,-132966,4222766,cruzflor,17
POINT (-1.1963803769242698 37.93145371615616),Mercado de Verduras y Flores,florist,,,,,,,,,,,,-1.1963803769242698,37.93145371615616,-133181,4222529,mercado de verduras y flores,17
POINT (-1.19620785 37.93229205),Mercado de Frutas,greengrocer,,,,,,,,,,Varios,,-1.19620785,37.93229205,-133162,4222623,mercado de frutas,17
POINT (-1.19491323498108 37.9318639276296),,,community_centre,,,,,,,,,,,-1.19491323498108,37.9318639276296,-133018,4222575,,17
POINT (-1.1939666101502848 37.93132202135727),,seafood,,,,,,,,,,,,-1.1939666101502848,37.93132202135727,-132912,4222515,,17
POINT (-1.1959189041195737 37.93064869739408),Matadero,butcher,,,,,,,,,,,,-1.1959189041195737,37.93064869739408,-133130,4222440,matadero,17
POINT (-1.1914317498814426 37.93234509998685),Instituto de Educación Secundaria Sierra de Carrascoy,,school,,,,,,,,,,,-1.1914317498814426,37.93234509998685,-132630,4222629,instituto de educación secundaria sierra de carrascoy,17
POINT (-1.1923629644155198 37.93340392934753),Escuela Taller,,school,,,,,,,,,,,-1.1923629644155198,37.93340392934753,-132734,4222747,escuela taller,17
POINT (-1.1926625174143632 37.934417666513724),"Centro Educativo Juvenil de El Palmar ""Las Moreras""",,school,,,,,,,,,,,-1.1926625174143632,37.934417666513724,-132767,4222859,"centro educativo juvenil de el palmar ""las moreras""",17
POINT (-1.1651748184100688 37.93673135541152),Colegio de Educación Infantil y Primaria Los Rosales,,school,,,,,,,,,,,-1.1651748184100688,37.93673135541152,-129707,4223117,colegio de educación infantil y primaria los rosales,-1
POINT (-1.1652145995908287 37.9317498715284),Colegio de Educación Infantil y Primaria Santa Rosa de Lima,,school,,,,,,,,,,,-1.1652145995908287,37.9317498715284,-129712,4222562,colegio de educación infantil y primaria santa rosa de lima,-1
POINT (-1.1561062931130122 37.937598707446355),Colegio de Educación Infantil y Primaria Gloria Fuertes,,school,,,,,,,,,,,-1.1561062931130122,37.937598707446355,-128698,4223213,colegio de educación infantil y primaria gloria fuertes,-1
POINT (-1.1564895658221646 37.93796726385583),,,,,,,park,,,,,,,-1.1564895658221646,37.93796726385583,-128740,4223255,,-1
POINT (-1.1629782499999999 37.93541625000001),Pensión Campoy II,,,guest_house,,,,,,,,,,-1.1629782499999999,37.93541625000001,-129463,4222971,pensión campoy ii,-1
POINT (-1.168141047845183 37.93768742591681),Pabellón deportes El Palmar,,,,,,sports_centre,,,,,,,-1.168141047845183,37.93768742591681,-130037,4223223,pabellón deportes el palmar,55
POINT (-1.1679484142536787 37.9376152570454),Pabellón de deportes El Palmar,,,,,,sports_centre,,,,,,,-1.1679484142536787,37.9376152570454,-130016,4223215,pabellón de deportes el palmar,55
POINT (-1.164388939878925 37.93722604743045),Centro de lucha contra la fibrosis quística de la Región de Murcia,,,,,ngo,,Avenida de las Palmeras,37,,,,,-1.164388939878925,37.93722604743045,-129620,4223172,centro de lucha contra la fibrosis quística de la región de murcia,-1
POINT (-1.1643847810595653 37.93859858010999),Espacio Joven El Palmar,,community_centre,,,,,,,,,,,-1.1643847810595653,37.93859858010999,-129619,4223325,espacio joven el palmar,-1
POINT (-1.1943660686185025 37.9469119051544),Ginés Huertas Industriales,car,,,,,,,,,Volkswagen,,,-1.1943660686185025,37.9469119051544,-132957,4224250,ginés huertas industriales,-1
POINT (-1.19536665 37.9475802),Comercial Dimovil,car,,,,,,,,,Mercedes-Benz;Smart,,,-1.19536665,37.9475802,-133068,4224325,comercial dimovil,-1
POINT (-1.160968702174121 37.926556252202964),Real Sociedad Club de Campo de Murcia,,,,,,sports_centre,,,,,,,-1.160968702174121,37.926556252202964,-129239,4221984,real sociedad club de campo de murcia,46
POINT (-1.1635737235160577 37.93650628222301),Colegio de Educación Infantil y Primaria José María Párraga,,school,,,,,,,,,,,-1.1635737235160577,37.93650628222301,-129529,4223092,colegio de educación infantil y primaria josé maría párraga,65
POINT (-1.1488293362818038 37.93765896185342),,,,,,,sports_centre,,,,,,,-1.1488293362818038,37.93765896185342,-127888,4223220,,54
POINT (-1.2229266756438253 37.89622684178855),,,,,,,park,,,,,,,-1.2229266756438253,37.89622684178855,-136136,4218608,,10
POINT (-1.1559674450219541 37.94037251397544),,,,,,,park,,,,,,,-1.1559674450219541,37.94037251397544,-128682,4223522,,-1
POINT (-1.149268472176619 38.028856505622464),Auditorio Thader,,theatre,,,,,,,,,,,-1.149268472176619,38.028856505622464,-127937,4233372,auditorio thader,-1
POINT (-1.1756581351475561 38.02372463297781),Centro de Visión Integral Avanzada,,university,,,,,,,,,,,-1.1756581351475561,38.02372463297781,-130874,4232801,centro de visión integral avanzada,-1
POINT (-1.1454499904974356 37.940960739069936),Centro de Salud La Alberca,,clinic,,,,,,,,,,,-1.1454499904974356,37.940960739069936,-127511,4223588,centro de salud la alberca,53
POINT (-1.0995725875209004 37.994925358740474),,,,,,,park,,,,,,,-1.0995725875209004,37.994925358740474,-122404,4229595,,47
POINT (-1.1121600148731188 37.945917046438474),,,,,,,park,,,,,,,-1.1121600148731188,37.945917046438474,-123806,4224139,,43
POINT (-1.1193681787578236 37.96489940879077),,,,,,,park,,,,,,,-1.1193681787578236,37.96489940879077,-124608,4226253,,50
POINT (-1.117423442601661 37.96405460788709),Colegio San Vicente Ferrer,,school,,,,,,,,,,,-1.117423442601661,37.96405460788709,-124392,4226159,colegio san vicente ferrer,50
POINT (-1.2059603457950259 37.92733743116663),,,,,,,sports_centre,,,,,,,-1.2059603457950259,37.92733743116663,-134248,4222071,,18
POINT (-1.2066375271535874 37.92709916360303),,,,,,,sports_centre,,,,,,,-1.2066375271535874,37.92709916360303,-134323,4222045,,18
POINT (-1.218533165448567 37.928225718814865),Instituto de Educación Secundaria Sangonera la Verde,,school,,,,,,,,,,,-1.218533165448567,37.928225718814865,-135647,4222170,instituto de educación secundaria sangonera la verde,18
POINT (-1.218297079893598 37.92865779288769),,,,,,,sports_centre,,,,,,,-1.218297079893598,37.92865779288769,-135621,4222218,,18
POINT (-1.0890952349702867 38.009118500248185),,,,,,,park,,,,,,,-1.0890952349702867,38.009118500248185,-121238,4231175,,32
POINT (-1.070272688913059 37.986179505611716),Restaurante Rincón Huertano de Murcia,,restaurant,,,,,,,,,,regional,-1.070272688913059,37.986179505611716,-119143,4228622,restaurante rincón huertano de murcia,-1
POINT (-1.0948753467849057 38.00836155517846),,,,,,,park,,,,,,,-1.0948753467849057,38.00836155517846,-121882,4231091,,32
POINT (-1.1748170221070842 37.93846342835683),,,,,,,park,,,,,,,-1.1748170221070842,37.93846342835683,-130781,4223310,,-1
POINT (-1.1628323726593688 37.937642402816685),,,,,,,park,,,,,,,-1.1628323726593688,37.937642402816685,-129446,4223218,,65
POINT (-1.162045311796697 37.9372440474569),Jardín de San Roque,,,,,,park,,,,,,,-1.162045311796697,37.9372440474569,-129359,4223174,jardín de san roque,65
POINT (-1.0916666252591372 38.014039979632074),,,,,,,sports_centre,,,,,,,-1.0916666252591372,38.014039979632074,-121524,4231723,,32
POINT (-1.158062323650747 37.941658958328766),,,,,,,park,,,,,,,-1.158062323650747,37.941658958328766,-128915,4223665,,62
POINT (-1.158163379165059 37.94226533189602),,,,,,,park,,,,,,,-1.158163379165059,37.94226533189602,-128927,4223733,,62
POINT (-1.156998310214359 37.94156855403913),,,,,,,park,,,,,,,-1.156998310214359,37.94156855403913,-128797,4223655,,62
POINT (-1.1672717639149333 37.942666267475985),Hospital Psiquiátrico Román Alberca,,hospital,,,,,,,,,,,-1.1672717639149333,37.942666267475985,-129941,4223778,hospital psiquiátrico román alberca,-1
POINT (-1.165199792742389 37.94158231773865),Teatro Bernal,,theatre,,,,,,,,,,,-1.165199792742389,37.94158231773865,-129710,4223657,teatro bernal,-1
POINT (-1.169943807461258 37.93816262085935),Jardín Pintor Pedro Cano,,,,,,park,,,,,,,-1.169943807461258,37.93816262085935,-130238,4223276,jardín pintor pedro cano,55
POINT (-1.1664441342763918 37.93787737781534),,,,,,,park,,,,,,,-1.1664441342763918,37.93787737781534,-129849,4223245,,-1
POINT (-1.1567059954783032 37.94943552898119),Supermercados Charter,supermarket,,,,,,,,,,,,-1.1567059954783032,37.94943552898119,-128765,4224531,supermercados charter,-1
POINT (-1.1557505153588719 37.93919722676383),Masymas,supermarket,,,,,,,,,Masymas,,,-1.1557505153588719,37.93919722676383,-128658,4223391,masymas,-1
POINT (-1.1773509665182689 37.955737061486786),,,school,,,,,,,,,,,-1.1773509665182689,37.955737061486786,-131063,4225233,,-1
POINT (-1.1683408992789093 37.91247382891689),Restaurante Arroces Almazara,,restaurant,,,,,,,,,,,-1.1683408992789093,37.91247382891689,-130060,4220417,restaurante arroces almazara,-1
POINT (-1.1307811084244703 37.94401760509384),,,,,,,park,,,,,,,-1.1307811084244703,37.94401760509384,-125879,4223928,,49
POINT (-1.1303362162206507 37.94353500792625),,,,,,,park,,,,,,,-1.1303362162206507,37.94353500792625,-125829,4223874,,49
POINT (-1.132095843185236 37.943453972051586),,,,,,,park,,,,,,,-1.132095843185236,37.943453972051586,-126025,4223865,,49
POINT (-1.1461370373761133 37.94163687001766),Plaza Raiguero,,,,,,park,,,,,,,-1.1461370373761133,37.94163687001766,-127588,4223663,plaza raiguero,53
POINT (-1.1448924276191101 37.94082413719299),,,,,,,park,,,,,,,-1.1448924276191101,37.94082413719299,-127449,4223573,,53
POINT (-1.1466416511858712 38.03116970200416),Parque exterior thader,mall,,,,,,,,,,,,-1.1466416511858712,38.03116970200416,-127644,4233630,parque exterior thader,-1
