geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,Bilbao_hdbscan_5_5
POINT (-2.9243174 43.2545063),Itxura,,pub,,,,,,,,,,,-2.9243174,43.2545063,-325535,4815092,itxura,62
POINT (-2.9245004 43.2545914),Tattoo Adicts,tattoo,,,,,,Bilbo Zaharra kalea / Calle Bilbao la Vieja,29,48003.0,,,,-2.9245004,43.2545914,-325555,4815101,tattoo adicts,62
POINT (-2.9245644 43.2546218),Etxegabe,,pub,,,,,,,,,,,-2.9245644,43.2546218,-325563,4815104,etxegabe,62
POINT (-2.9246447 43.2546491),Limpiezas Tánger,,,,,yes,,Bilbo Zaharra kalea / Calle Bilbao la Vieja,,,,,,-2.9246447,43.2546491,-325571,4815108,limpiezas tánger,62
POINT (-2.9248075 43.2548407),Dokala Dehbi,travel_agency,,,,,,Bilbo Zaharra kalea / Calle Bilbao la Vieja,,,,,,-2.9248075,43.2548407,-325590,4815129,dokala dehbi,62
POINT (-2.9252165 43.2548856),Peso Neto,,restaurant,,,,,San Frantzisco Kalea,1,,,,,-2.9252165,43.2548856,-325635,4815134,peso neto,62
POINT (-2.9251387 43.2551835),Kaizahar,,restaurant,,,,,,,,,,,-2.9251387,43.2551835,-325626,4815167,kaizahar,62
POINT (-2.9261714 43.2556435),Mongolia,clothes,,,,,,,,,,,,-2.9261714,43.2556435,-325741,4815218,mongolia,59
POINT (-2.9260446 43.2555151),El Laterío,,pub,,,,,Arechaga kalea,3,48003.0,,,,-2.9260446,43.2555151,-325727,4815204,el laterío,59
POINT (-2.926073 43.2552456),Blanco Y Negro,,restaurant,,,,,San Frantzisko Kalea,10,,,,,-2.926073,43.2552456,-325730,4815174,blanco y negro,59
POINT (-2.9262357 43.2558304),R & V,,,,,architect,,,,,,,,-2.9262357,43.2558304,-325749,4815239,r & v,59
POINT (-2.925234 43.255163),Ciclos La Ferro,bicycle,,,,,,Martzana kalea,8,,,,,-2.925234,43.255163,-325637,4815165,ciclos la ferro,62
POINT (-2.9265362 43.2555683),Old School Retro,clothes,,,,,,,,,,,,-2.9265362,43.2555683,-325782,4815210,old school retro,59
POINT (-2.9268534 43.2551474),,vacant,,,,,,Mirasol kondearen kalea / Calle Conde Mirasol,9,,,,,-2.9268534,43.2551474,-325817,4815163,,59
POINT (-2.9270236 43.2552902),La Viña de San Francisco,,restaurant,,,,,,,,,,,-2.9270236,43.2552902,-325836,4815179,la viña de san francisco,59
POINT (-2.927072 43.2552022),Mirasol Apartments,,,guest_house,,,,Calle Conde Mirasol,4,48003.0,,,,-2.927072,43.2552022,-325842,4815169,mirasol apartments,59
POINT (-2.9278546 43.2552762),El Gallo,,pub,,,,,,,,,,,-2.9278546,43.2552762,-325929,4815177,el gallo,59
POINT (-2.9279664 43.2553147),,convenience,,,,,,,,,,,,-2.9279664,43.2553147,-325941,4815182,,59
POINT (-2.9281493 43.2553918),Bar El Tirol Cafetería,,pub,,,,,,,,,,,-2.9281493,43.2553918,-325962,4815190,bar el tirol cafetería,59
POINT (-2.928291 43.2554621),San Remo,,bar,,,,,,,,,,,-2.928291,43.2554621,-325977,4815198,san remo,59
POINT (-2.9282047 43.2556935),Bar Chicote,,bar,,,,,,,,,,,-2.9282047,43.2556935,-325968,4815224,bar chicote,59
POINT (-2.9281122 43.2556604),Florines,,restaurant,,,,,,,,,,,-2.9281122,43.2556604,-325957,4815220,florines,59
POINT (-2.9280319 43.2556337),Mesón Alba,,bar,,,,,Calle San Francisco / San Frantzisko kalea,,,,,,-2.9280319,43.2556337,-325949,4815217,mesón alba,59
POINT (-2.9279519 43.2556043),Restaurante Nervion,,restaurant,,,,,,,,,,,-2.9279519,43.2556043,-325940,4815214,restaurante nervion,59
POINT (-2.927872 43.2555795),San Fran,,restaurant,,,,,,,,,,,-2.927872,43.2555795,-325931,4815211,san fran,59
POINT (-2.9277074 43.2555151),Bar Rio-sol Restaurante,,restaurant,,,,,,,,,,,-2.9277074,43.2555151,-325912,4815204,bar rio-sol restaurante,59
POINT (-2.927626 43.2554842),Urquiola,,pub,,,,,,,,,,,-2.927626,43.2554842,-325903,4815201,urquiola,59
POINT (-2.9275075 43.2554481),Café Arias,,cafe,,,,,,,,,,,-2.9275075,43.2554481,-325890,4815196,café arias,59
POINT (-2.9274048 43.2554159),Bueno Bonito Bara To,greengrocer,,,,,,,,,,,,-2.9274048,43.2554159,-325879,4815193,bueno bonito bara to,59
POINT (-2.9272562 43.255363),Farmacia Villasante,,pharmacy,,pharmacy,,,,,,,,,-2.9272562,43.255363,-325862,4815187,farmacia villasante,59
POINT (-2.9271482 43.2553424),,tobacco,,,,,,,,,,,,-2.9271482,43.2553424,-325850,4815185,,59
POINT (-2.9283793 43.2557675),Roza Fresco,greengrocer,,,,,,,,,,,,-2.9283793,43.2557675,-325987,4815232,roza fresco,59
POINT (-2.9285027 43.2558164),Momen Pizza,,fast_food,,,,,Calle San Francisco / San Frantzisko kalea,35,48003.0,,,pizza,-2.9285027,43.2558164,-326001,4815237,momen pizza,59
POINT (-2.9289115 43.2559291),Bar Restaurante Essaada Jay,,restaurant,,,,,,,,,,,-2.9289115,43.2559291,-326046,4815250,bar restaurante essaada jay,59
POINT (-2.9290171 43.2559733),Pan Lemona,bakery,,,,,,,,,,,,-2.9290171,43.2559733,-326058,4815255,pan lemona,59
POINT (-2.9290946 43.2560012),Taibi,hairdresser,,,,,,,,,,,,-2.9290946,43.2560012,-326067,4815258,taibi,59
POINT (-2.9291742 43.2560305),,,bar,,,,,,,,,,,-2.9291742,43.2560305,-326076,4815261,,59
POINT (-2.9292467 43.2560609),,,fast_food,,,,,,,,,,,-2.9292467,43.2560609,-326084,4815265,,59
POINT (-2.92932 43.2560905),Locutorio,yes,,,,,,,,,,,,-2.92932,43.2560905,-326092,4815268,locutorio,59
POINT (-2.9293765 43.25611),Joyería Facundo,jewelry,,,,,,,,,,,,-2.9293765,43.25611,-326098,4815270,joyería facundo,59
POINT (-2.9295924 43.2562027),Taberna Hilargi,,bar,,,,,,,,,,,-2.9295924,43.2562027,-326122,4815280,taberna hilargi,59
POINT (-2.9297559 43.255957),Marilyn,,bar,,,,,Calle Cortes / Gorte kalea,1,48003.0,,,,-2.9297559,43.255957,-326140,4815253,marilyn,59
POINT (-2.9298576 43.2563014),Bar Montijano,,bar,,,,,,,,,,,-2.9298576,43.2563014,-326152,4815291,bar montijano,59
POINT (-2.9299248 43.2563259),Athleticetel,mobile_phone,,,,,,,,,,,,-2.9299248,43.2563259,-326159,4815294,athleticetel,59
POINT (-2.9300069 43.256353),Wan Jia Fu Shan Chang,convenience,,,,,,,,,,,,-2.9300069,43.256353,-326168,4815297,wan jia fu shan chang,59
POINT (-2.9300618 43.2563733),Fruteria San Francisco,greengrocer,,,,,,,,,,,,-2.9300618,43.2563733,-326174,4815299,fruteria san francisco,59
POINT (-2.9301095 43.2563999),Peluqueria de Jovenes,hairdresser,,,,,,,,,,,,-2.9301095,43.2563999,-326180,4815302,peluqueria de jovenes,59
POINT (-2.9301819 43.2564297),,mobile_phone,,,,,,,,,,,,-2.9301819,43.2564297,-326188,4815306,,59
POINT (-2.9303248 43.2564826),Librería San Francisco Imprenta,books,,,,,,,,,,,,-2.9303248,43.2564826,-326204,4815312,librería san francisco imprenta,59
POINT (-2.9303948 43.2565074),,mobile_phone,,,,,,,,,,,,-2.9303948,43.2565074,-326212,4815314,,59
POINT (-2.9305099 43.2565512),Berebar,,restaurant,,,,,Calle San Francisco / San Frantzisko kalea,65,48003.0,,,moroccan,-2.9305099,43.2565512,-326224,4815319,berebar,59
POINT (-2.9306279 43.2565962),,mobile_phone,,,,,,,,,,,,-2.9306279,43.2565962,-326237,4815324,,59
POINT (-2.9307016 43.2566274),Peluqueria,hairdresser,,,,,,,,,,,,-2.9307016,43.2566274,-326246,4815328,peluqueria,59
POINT (-2.930881 43.2566821),Restaurante Halal Tetuan,,fast_food,,,,,,,,,,,-2.930881,43.2566821,-326266,4815334,restaurante halal tetuan,59
POINT (-2.9310412 43.256746),Los Lirios Viajes,travel_agency,,,,,,,,,,,,-2.9310412,43.256746,-326284,4815341,los lirios viajes,59
POINT (-2.9309427 43.2567169),Locutorio Fátima,mobile_phone,,,,,,,,,,,,-2.9309427,43.2567169,-326273,4815338,locutorio fátima,59
POINT (-2.9311786 43.2567908),Locutorio Fadel,mobile_phone,,,,,,,,,,,,-2.9311786,43.2567908,-326299,4815346,locutorio fadel,59
POINT (-2.9312534 43.2568253),Bragado,jewelry,,,,,,,,,,,,-2.9312534,43.2568253,-326307,4815350,bragado,59
POINT (-2.9313224 43.2568575),Cafe Bar Heredia,,bar,,,,,,,,,,,-2.9313224,43.2568575,-326315,4815353,cafe bar heredia,59
POINT (-2.9314144 43.2568949),Fast Mobiles,mobile_phone,,,,,,,,,,,,-2.9314144,43.2568949,-326325,4815358,fast mobiles,59
POINT (-2.9317282 43.2567463),Said,convenience,,,,,,,,,,,,-2.9317282,43.2567463,-326360,4815341,said,59
POINT (-2.9315788 43.2566723),Saint Agnes Afro Shop,hairdresser,,,,,,,,,,,,-2.9315788,43.2566723,-326343,4815333,saint agnes afro shop,59
POINT (-2.9312324 43.2569851),Arkitektura Tailerrak,,,,,architect,,,,,,,,-2.9312324,43.2569851,-326305,4815368,arkitektura tailerrak,59
POINT (-2.9308781 43.256855),Carniceria Al Quds,convenience,,,,,,,,,,,,-2.9308781,43.256855,-326265,4815353,carniceria al quds,59
POINT (-2.9302853 43.2566145),,convenience,,,,,,,,,,,,-2.9302853,43.2566145,-326199,4815326,,59
POINT (-2.9301923 43.2565748),Expogela - BilbaoHistoriko,,arts_centre,,,,,,,,,,,-2.9301923,43.2565748,-326189,4815322,expogela - bilbaohistoriko,59
POINT (-2.9301316 43.2565535),,yes,,,,,,,,,,,,-2.9301316,43.2565535,-326182,4815320,,59
POINT (-2.9300802 43.2565272),Degustación,,pub,,,,,,,,,,,-2.9300802,43.2565272,-326177,4815317,degustación,59
POINT (-2.9298526 43.2565697),Restaurante El Quods,,fast_food,,,,,,,,,,,-2.9298526,43.2565697,-326151,4815321,restaurante el quods,59
POINT (-2.9297316 43.256636),Cafe Restaurante Nowoum Estrellas,,restaurant,,,,,,,,,,,-2.9297316,43.256636,-326138,4815329,cafe restaurante nowoum estrellas,59
POINT (-2.9297218 43.2566717),Cafeteria Al Jazeera,,restaurant,,,,,,,,,,,-2.9297218,43.2566717,-326137,4815333,cafeteria al jazeera,59
POINT (-2.9296167 43.2567397),Harategia Farovk,convenience,,,,,,,,,,,,-2.9296167,43.2567397,-326125,4815340,harategia farovk,59
POINT (-2.9293369 43.2571213),Ecoclean,laundry,,,,,,,,,,,,-2.9293369,43.2571213,-326094,4815383,ecoclean,59
POINT (-2.9295649 43.2571712),La Merced,,restaurant,,,,,,,,,,,-2.9295649,43.2571712,-326119,4815388,la merced,59
POINT (-2.9301442 43.2567346),Marhaba,,fast_food,,,,,,,,,,moroccan,-2.9301442,43.2567346,-326184,4815340,marhaba,59
POINT (-2.929979 43.2568314),Mohammed Talai,,restaurant,,,,,,,,,,,-2.929979,43.2568314,-326165,4815350,mohammed talai,59
POINT (-2.9296587 43.2570917),Restaurante Arima,,restaurant,,,,,Calle Bailén / Bailen kalea,33,48003.0,,,,-2.9296587,43.2570917,-326130,4815379,restaurante arima,59
POINT (-2.9293668 43.2573353),Touba,yes,,,,,,,,,,,,-2.9293668,43.2573353,-326097,4815407,touba,59
POINT (-2.9292676 43.2573992),Cafeteria Ballen,,cafe,,,,,,,,,,,-2.9292676,43.2573992,-326086,4815414,cafeteria ballen,59
POINT (-2.9290513 43.2575498),Auskalo,,restaurant,,,,,Calle Bailén / Bailen kalea,23,48003.0,,,,-2.9290513,43.2575498,-326062,4815430,auskalo,59
POINT (-2.9289976 43.2575932),Skunk Funk,yes,,,,,,,,,,,,-2.9289976,43.2575932,-326056,4815435,skunk funk,59
POINT (-2.9288603 43.2573295),Estudio,baby_goods,,,,,,Calle Dos de Mayo / Maiatzaren biko kalea,14,,,,,-2.9288603,43.2573295,-326041,4815406,estudio,59
POINT (-2.9289234 43.2572847),Saskinaski,yes,,,,,,,,,,,,-2.9289234,43.2572847,-326048,4815401,saskinaski,59
POINT (-2.9286854 43.2577261),Norte,hairdresser,,,,,,,,,,,,-2.9286854,43.2577261,-326021,4815450,norte,59
POINT (-2.9285969 43.2576761),Colchonería Tapicería Arteta,furniture,,,,,,,,,,,,-2.9285969,43.2576761,-326011,4815445,colchonería tapicería arteta,59
POINT (-2.9279638 43.2579952),Anti liburudenda librería,books,,,,,,Calle Dos de Mayo / Maiatzaren biko kalea,2,48003.0,,,,-2.9279638,43.2579952,-325941,4815480,anti liburudenda librería,59
POINT (-2.929744 43.2564227),Cosmopolitan,,cafe,,,,,,,,,,,-2.929744,43.2564227,-326139,4815305,cosmopolitan,59
POINT (-2.9296751 43.2564015),Locutorio,yes,,,,,,,,,,,,-2.9296751,43.2564015,-326131,4815303,locutorio,59
POINT (-2.9296116 43.2563857),,stationery,,,,,,,,,,,,-2.9296116,43.2563857,-326124,4815301,,59
POINT (-2.9295608 43.2563659),Nilhem,gift,,,,,,,,,,,,-2.9295608,43.2563659,-326119,4815299,nilhem,59
POINT (-2.9295207 43.2563538),Bienvenid@s,hairdresser,,,,,,,,,,,,-2.9295207,43.2563538,-326114,4815297,bienvenid@s,59
POINT (-2.929431 43.2563207),Carniceria Ali,convenience,,,,,,,,,,,,-2.929431,43.2563207,-326104,4815294,carniceria ali,59
POINT (-2.9291474 43.2564558),Al Hambra Super Mercado,convenience,,,,,,,,,,,,-2.9291474,43.2564558,-326073,4815309,al hambra super mercado,59
POINT (-2.929078 43.2564993),Carniceria El Azhar,butcher,,,,,,,,,,,,-2.929078,43.2564993,-326065,4815314,carniceria el azhar,59
POINT (-2.9291474 43.2568889),,clothes,,,,,,,,,,,,-2.9291474,43.2568889,-326073,4815357,,59
POINT (-2.9292733 43.2567924),La Taberna de Mariali,,bar,,,,,,,,,,,-2.9292733,43.2567924,-326087,4815346,la taberna de mariali,59
POINT (-2.9295894 43.2565612),,hairdresser,,,,,,,,,,,,-2.9295894,43.2565612,-326122,4815320,,59
POINT (-2.9296362 43.2565312),Su Tienda,mobile_phone,,,,,,,,,,,,-2.9296362,43.2565312,-326127,4815317,su tienda,59
POINT (-2.928821 43.2569295),Mykonos (Gay Bar),,bar,,,,,,,,,,,-2.928821,43.2569295,-326036,4815361,mykonos (gay bar),59
POINT (-2.9287158 43.2568727),Bar Restaurante Aketxe,,restaurant,,,,,,,,,,,-2.9287158,43.2568727,-326025,4815355,bar restaurante aketxe,59
POINT (-2.9284886 43.2568761),Cruz Roja Española,,,,,yes,,,,,,,,-2.9284886,43.2568761,-325999,4815355,cruz roja española,59
POINT (-2.9283799 43.2569366),Al-Azhar,,restaurant,,,,,,,,,,,-2.9283799,43.2569366,-325987,4815362,al-azhar,59
POINT (-2.9281187 43.2571017),Vinos y Licores Ruiz,wine,,,,,,Calle Hernani / Hernani kalea,8,48003.0,,,,-2.9281187,43.2571017,-325958,4815381,vinos y licores ruiz,59
POINT (-2.9282729 43.2570118),Badulake,,pub,,,,,Calle Hernani / Hernani kalea,10,48003.0,,,,-2.9282729,43.2570118,-325975,4815371,badulake,59
POINT (-2.9284669 43.2573579),Something Special Rugs,carpet,,,,,,,,,,,,-2.9284669,43.2573579,-325997,4815409,something special rugs,59
POINT (-2.9282999 43.2574881),Trakabarraka,clothes,,,,,,,,,,,,-2.9282999,43.2574881,-325978,4815424,trakabarraka,59
POINT (-2.9282066 43.2574202),"Pelukería Alva,g",hairdresser,,,,,,,,,,,,-2.9282066,43.2574202,-325968,4815416,"pelukería alva,g",59
POINT (-2.9280941 43.2573365),,yes,,,,,,,,,,,,-2.9280941,43.2573365,-325955,4815407,,59
POINT (-2.9280056 43.2572686),Erotic Shop,erotic,,,,,,,,,,,,-2.9280056,43.2572686,-325946,4815399,erotic shop,59
POINT (-2.927728 43.2576903),Larrinoa,convenience,,,,,,,,,,,,-2.927728,43.2576903,-325915,4815446,larrinoa,59
POINT (-2.9277424 43.2577583),Disco-Pub High Zona High,,pub,,,,,,,,,,,-2.9277424,43.2577583,-325916,4815454,disco-pub high zona high,59
POINT (-2.9277735 43.2578506),Auzo-Lan,,,,,yes,,Calle Naja / Naxa kalea,5,48003.0,,,,-2.9277735,43.2578506,-325920,4815464,auzo-lan,59
POINT (-2.9280439 43.2576589),Nura,,restaurant,,,,,,,,,,,-2.9280439,43.2576589,-325950,4815443,nura,59
POINT (-2.9281204 43.2576101),New Bullitt,yes,,,,,,,,,,,,-2.9281204,43.2576101,-325958,4815437,new bullitt,59
POINT (-2.9281946 43.2575701),Hygge:,yes,,,,,,,,,,,,-2.9281946,43.2575701,-325967,4815433,hygge:,59
POINT (-2.9282241 43.2568373),Hernani,hairdresser,,,,,,,,,,,,-2.9282241,43.2568373,-325970,4815351,hernani,59
POINT (-2.9283303 43.2567741),Bar Deusto Café Bar,,cafe,,,,,,,,,,,-2.9283303,43.2567741,-325982,4815344,bar deusto café bar,59
POINT (-2.9282701 43.2568076),Locutorio El Molino,gift,,,,,,,,,,,,-2.9282701,43.2568076,-325975,4815348,locutorio el molino,59
POINT (-2.9283745 43.2567471),Trippen,shoes,,,,,,,,,,,,-2.9283745,43.2567471,-325987,4815341,trippen,59
POINT (-2.9284099 43.2567316),Baps Apartments,,,guest_house,,,,Calle Hernani / Hernani kalea,9,48003.0,,,,-2.9284099,43.2567316,-325991,4815339,baps apartments,59
POINT (-2.9291904 43.2562415),Kutxabank,,bank,,,,,,,,Kutxabank,,,-2.9291904,43.2562415,-326077,4815285,kutxabank,59
POINT (-2.9288334 43.2561307),,convenience,,,,,,,,,,,,-2.9288334,43.2561307,-326038,4815272,,59
POINT (-2.928754 43.2560899),Prensa Revistas,yes,,,,,,,,,,,,-2.928754,43.2560899,-326029,4815268,prensa revistas,59
POINT (-2.9286256 43.256044),Harino Panadera,bakery,,,,,,,,,,,,-2.9286256,43.256044,-326015,4815263,harino panadera,59
POINT (-2.9285369 43.25601),El Baraka,greengrocer,,,,,,,,,,,,-2.9285369,43.25601,-326005,4815259,el baraka,59
POINT (-2.9278099 43.2557688),,,post_box,,,,,,,,,,,-2.9278099,43.2557688,-325924,4815232,,59
POINT (-2.9276897 43.2561772),Sarean,,restaurant,,,,,Plaza Corazón de María,4,48003.0,,,,-2.9276897,43.2561772,-325910,4815278,sarean,59
POINT (-2.925832 43.2604473),Barandiaran Y Compa SenC,shoes,,,,,,,,,,,,-2.925832,43.2604473,-325704,4815753,barandiaran y compa senc,-1
POINT (-2.9259574 43.260513),Sin Limite,clothes,,,,,,,,,,,,-2.9259574,43.260513,-325718,4815760,sin limite,109
POINT (-2.9262363 43.2606726),Optica Ibarreta Luxury,optician,,,,,,,,,,,,-2.9262363,43.2606726,-325749,4815778,optica ibarreta luxury,109
POINT (-2.9311208 43.2588326),Drive,,,,,yes,,,,,,,,-2.9311208,43.2588326,-326292,4815573,drive,147
POINT (-2.9312163 43.2586509),Luit,hairdresser,,,,,,,,,,,,-2.9312163,43.2586509,-326303,4815553,luit,147
POINT (-2.9312533 43.2585914),RAC,,,,,yes,,,,,,,,-2.9312533,43.2585914,-326307,4815546,rac,147
POINT (-2.9314736 43.2582122),Bizkai Peces Tropicales,pet,,,,,,,,,,,,-2.9314736,43.2582122,-326332,4815504,bizkai peces tropicales,-1
POINT (-2.9316246 43.2580181),Garbine,interior_decoration,,,,,,,,,,,,-2.9316246,43.2580181,-326348,4815483,garbine,-1
POINT (-2.9316862 43.2579497),La Barraca,,restaurant,,,,,Calle García Salazar / Garcia Salazar kalea,12,48003.0,,,regional,-2.9316862,43.2579497,-326355,4815475,la barraca,-1
POINT (-2.931774 43.2578734),Lixur,yes,,,,,,,,,,,,-2.931774,43.2578734,-326365,4815466,lixur,-1
POINT (-2.9320141 43.2575459),Amadora II,,restaurant,,,,,,,,,,,-2.9320141,43.2575459,-326392,4815430,amadora ii,-1
POINT (-2.9325583 43.2571649),Sobrado,shoes,,,,,,,,,,,,-2.9325583,43.2571649,-326452,4815388,sobrado,124
POINT (-2.9326549 43.2571916),Exclusive Tropical Food,convenience,,,,,,,,,,,,-2.9326549,43.2571916,-326463,4815391,exclusive tropical food,124
POINT (-2.9325711 43.2573487),Alimentación en General,greengrocer,,,,,,,,,,,,-2.9325711,43.2573487,-326454,4815408,alimentación en general,-1
POINT (-2.9324138 43.25763),Clínica Dental Iturriza,,dentist,,dentist,,,,,,,,,-2.9324138,43.25763,-326436,4815439,clínica dental iturriza,-1
POINT (-2.9323142 43.2577899),KiLimandjarO,yes,,,,,,,,,,,,-2.9323142,43.2577899,-326425,4815457,kilimandjaro,-1
POINT (-2.932197 43.2580146),Bat JK,,bar,,,,,,,,,,,-2.932197,43.2580146,-326412,4815482,bat jk,-1
POINT (-2.9321735 43.2580663),Raquel Peluquería Latina,hairdresser,,,,,,,,,,,,-2.9321735,43.2580663,-326410,4815488,raquel peluquería latina,-1
POINT (-2.9321423 43.2581211),Locutorio Internet Alimentación,yes,,,,,,,,,,,,-2.9321423,43.2581211,-326406,4815494,locutorio internet alimentación,149
POINT (-2.9321171 43.2581702),Salón de Juego Ametza,,cafe,,,,,,,,,,,-2.9321171,43.2581702,-326403,4815500,salón de juego ametza,149
POINT (-2.9320835 43.2582328),Decoraciones Nieves,interior_decoration,,,,,,,,,,,,-2.9320835,43.2582328,-326400,4815506,decoraciones nieves,149
POINT (-2.9320568 43.2582882),Bazar Lees,variety_store,,,,,,,,,,,,-2.9320568,43.2582882,-326397,4815513,bazar lees,149
POINT (-2.9319943 43.25834),Onix,jewelry,,,,,,,,,,,,-2.9319943,43.25834,-326390,4815518,onix,149
POINT (-2.9319461 43.2583633),Bilbo Mobile,mobile_phone,,,,,,,,,,,,-2.9319461,43.2583633,-326384,4815521,bilbo mobile,149
POINT (-2.9318953 43.2583902),Inés Quintana,florist,,,,,,,,,,,,-2.9318953,43.2583902,-326379,4815524,inés quintana,149
POINT (-2.9318398 43.2584205),Detalles Bodas,yes,,,,,,Calle Hurtado de Amézaga / Hurtado de Amezaga kalea,11,48008.0,,,,-2.9318398,43.2584205,-326372,4815527,detalles bodas,149
POINT (-2.9317798 43.2584564),Pelugaeria Kalsia,hairdresser,,,,,,,,,,,,-2.9317798,43.2584564,-326366,4815531,pelugaeria kalsia,149
POINT (-2.9317175 43.2584867),Fashion Secret,beauty,,,,,,,,,,,,-2.9317175,43.2584867,-326359,4815535,fashion secret,149
POINT (-2.9316544 43.2585226),Idenda Bilbao,yes,,,,,,,,,,,,-2.9316544,43.2585226,-326352,4815539,idenda bilbao,-1
POINT (-2.9315974 43.2585607),Casa Rufo,,restaurant,,,,,Calle Hurtado de Amézaga / Hurtado de Amezaga kalea,5,48008.0,,,,-2.9315974,43.2585607,-326345,4815543,casa rufo,-1
POINT (-2.9313862 43.2586837),Das Internacional,,,,,yes,,,,,,,,-2.9313862,43.2586837,-326322,4815557,das internacional,147
POINT (-2.9313049 43.2587377),RAC Vasco Navarro,,,,,yes,,,,,,,,-2.9313049,43.2587377,-326313,4815563,rac vasco navarro,147
POINT (-2.9312347 43.2587747),Bidaiak Ecuador Viajes,travel_agency,,,,,,,,,,,,-2.9312347,43.2587747,-326305,4815567,bidaiak ecuador viajes,147
POINT (-2.93119 43.2588051),F & J Studio,hairdresser,,,,,,,,,,,,-2.93119,43.2588051,-326300,4815570,f & j studio,147
POINT (-2.9324203 43.258119),Pastelería Diseño,bakery,,,,,,,,,,,,-2.9324203,43.258119,-326437,4815494,pastelería diseño,146
POINT (-2.9325555 43.2580272),Salón de Juego Cafetería Amezaga,,cafe,,,,,,,,,,,-2.9325555,43.2580272,-326452,4815484,salón de juego cafetería amezaga,-1
POINT (-2.9326531 43.2579635),Moda Emma,clothes,,,,,,,,,,,,-2.9326531,43.2579635,-326463,4815476,moda emma,146
POINT (-2.9327391 43.2579179),Alimentación Qiao,convenience,,,,,,,,,,,,-2.9327391,43.2579179,-326473,4815471,alimentación qiao,146
POINT (-2.9328341 43.2578576),Bacanalia Restaurante,,restaurant,,,,,Calle Hurtado de Amézaga / Hurtado de Amezaga kalea,17,48008.0,,,,-2.9328341,43.2578576,-326483,4815465,bacanalia restaurante,146
POINT (-2.9329337 43.257791),Kalsia,hairdresser,,,,,,,,,,,,-2.9329337,43.257791,-326494,4815457,kalsia,-1
POINT (-2.9332775 43.2575725),Karima,shoes,,,,,,,,48008.0,,,,-2.9332775,43.2575725,-326532,4815433,karima,-1
POINT (-2.9336724 43.2573091),Karima,shoes,,,,,,,,48008.0,,,,-2.9336724,43.2573091,-326576,4815404,karima,134
POINT (-2.9335393 43.2572711),CE Colada Express,laundry,,,,,,,,48003.0,,,,-2.9335393,43.2572711,-326562,4815399,ce colada express,134
POINT (-2.9334954 43.2572521),Frutería Zabalburu,greengrocer,,,,,,,,48003.0,,,,-2.9334954,43.2572521,-326557,4815397,frutería zabalburu,134
POINT (-2.9334262 43.2572493),Peluquería De Señoras,hairdresser,,,,,,,,48003.0,,,,-2.9334262,43.2572493,-326549,4815397,peluquería de señoras,134
POINT (-2.933343 43.2572469),,,fast_food,,,,,,,48003.0,,,,-2.933343,43.2572469,-326540,4815397,,134
POINT (-2.9331328 43.2572504),Nissi,yes,,,,,,,,48003.0,,,,-2.9331328,43.2572504,-326516,4815397,nissi,134
POINT (-2.9330231 43.2562347),,confectionery,,,,,,,,48003.0,,,,-2.9330231,43.2562347,-326504,4815284,,97
