geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,Valencia_hdbscan_5_5
POINT (-0.397334 39.4569064),Electroland,concrete,,,,,,,,,,,,-0.397334,39.4569064,-44231,4392343,electroland,-1
POINT (-0.3941741 39.4552757),Azahar,bakery,,,,,,,,,,,,-0.3941741,39.4552757,-43879,4392161,azahar,50
POINT (-0.3931228 39.4539326),Cuestas,hairdresser,,,,,,,,,,,,-0.3931228,39.4539326,-43762,4392012,cuestas,50
POINT (-0.389904 39.4535323),Viajes Uve Travel,travel_agency,,,,,,,,,,,,-0.389904,39.4535323,-43404,4391967,viajes uve travel,50
POINT (-0.3928592 39.4547457),Anferval Mantenimientos,,,,,cleaning,,,,,,,,-0.3928592,39.4547457,-43733,4392102,anferval mantenimientos,50
POINT (-0.3903342 39.4530953),Mateo,greengrocer,,,,,,,,,,,,-0.3903342,39.4530953,-43452,4391919,mateo,50
POINT (-0.3914059 39.4543915),Tari Mobile Hospital,mobile_phone,,,,,,,,,,,,-0.3914059,39.4543915,-43571,4392063,tari mobile hospital,50
POINT (-0.389697 39.452577),Shanghai,variety_store,,,,,,,,,,,,-0.389697,39.452577,-43381,4391861,shanghai,50
POINT (-0.392495 39.4545958),Expo-Rotul,neon_signs,,,,,,,,,,,,-0.392495,39.4545958,-43693,4392086,expo-rotul,50
POINT (-0.390637 39.4532166),Con Fundamento,,cafe,,,,,,,,,,,-0.390637,39.4532166,-43486,4391932,con fundamento,50
POINT (-0.3889406 39.4525017),Malonda-Subirats C.B.,,pharmacy,,pharmacy,,,,,,,,,-0.3889406,39.4525017,-43297,4391852,malonda-subirats c.b.,50
POINT (-0.3933086 39.4549539),,,,,physiotherapist,,,,,,,,,-0.3933086,39.4549539,-43783,4392125,,50
POINT (-0.3936721 39.45433),Juan de Garay,,cafe,,,,,,,,,,,-0.3936721,39.45433,-43824,4392056,juan de garay,50
POINT (-0.3921887 39.4544725),Montesa,copyshop,,,,,,,,,,,,-0.3921887,39.4544725,-43658,4392072,montesa,50
POINT (-0.3887796 39.4527235),NeiZa,clothes,,,,,,,,,,,,-0.3887796,39.4527235,-43279,4391877,neiza,50
POINT (-0.3930819 39.4541142),Vicente,greengrocer,,,,,,,,,,,,-0.3930819,39.4541142,-43758,4392032,vicente,50
POINT (-0.3897815 39.4537376),Llanera,furniture,,,,,,,,,,,,-0.3897815,39.4537376,-43390,4391990,llanera,50
POINT (-0.3996064 39.4600559),Maridesa,florist,,,,,,,,,,,,-0.3996064,39.4600559,-44484,4392693,maridesa,27
POINT (-0.3905772 39.4538112),Rose Indian,convenience,,,,,,,,,,,,-0.3905772,39.4538112,-43479,4391998,rose indian,50
POINT (-0.3914508 39.4544439),Tayyab Sweet House,bakery,,,,,,,,,,,,-0.3914508,39.4544439,-43576,4392069,tayyab sweet house,50
POINT (-0.3890102 39.4523228),Garden,,cafe,,,,,,,,,,,-0.3890102,39.4523228,-43305,4391833,garden,50
POINT (-0.4001661 39.4597756),,kiosk,,,,,,,,,,,,-0.4001661,39.4597756,-44546,4392662,,27
POINT (-0.389814 39.4535),Asados Carmen,,fast_food,,,,,,,,,,regional,-0.389814,39.4535,-43394,4391964,asados carmen,50
POINT (-0.3927368 39.4546905),Jordi Y Lola,greengrocer,,,,,,,,,,,,-0.3927368,39.4546905,-43719,4392096,jordi y lola,50
POINT (-0.3901222 39.4529588),Pensat i Fet,copyshop,,,,,,,,,,,,-0.3901222,39.4529588,-43428,4391903,pensat i fet,50
POINT (-0.3925737 39.4537244),Tejidos Isabel,fabric,,,,,,,,,,,,-0.3925737,39.4537244,-43701,4391989,tejidos isabel,50
POINT (-0.3920156 39.4542391),Fragances & Colors,perfumery,,,,,,,,,,,,-0.3920156,39.4542391,-43639,4392046,fragances & colors,50
POINT (-0.3915512 39.4535532),Hiperlim Levante S.L.,,,,,cleaning,,,,,,,,-0.3915512,39.4535532,-43587,4391970,hiperlim levante s.l.,50
POINT (-0.3916913 39.454243),,lottery,,,,,,,,,,ONCE,,-0.3916913,39.454243,-43603,4392046,,50
POINT (-0.3887382 39.4529044),Anyo,shoes,,,,,,,,,,,,-0.3887382,39.4529044,-43274,4391897,anyo,50
POINT (-0.3939704 39.4544198),,stationery,,,,,,,,,,,,-0.3939704,39.4544198,-43857,4392066,,50
POINT (-0.3887983 39.4526135),Nerval,paint,,,,,,,,,,,,-0.3887983,39.4526135,-43281,4391865,nerval,50
POINT (-0.3897417 39.4534639),BBVA,,bank,,,,,,,,BBVA,BBVA,,-0.3897417,39.4534639,-43386,4391960,bbva,50
POINT (-0.3902903 39.4539402),,,,,,estate_agent,,,,,,,,-0.3902903,39.4539402,-43447,4392013,,50
POINT (-0.393618 39.4543122),Estetic Dent,,dentist,,dentist,,,,,,,,,-0.393618,39.4543122,-43818,4392054,estetic dent,50
POINT (-0.3887322 39.4529562),Kimi-K,clothes,,,,,,,,,,,,-0.3887322,39.4529562,-43274,4391903,kimi-k,50
POINT (-0.3893743 39.4524618),Interiores Garbe,furniture,,,,,,,,,,,,-0.3893743,39.4524618,-43345,4391848,interiores garbe,50
POINT (-0.3937612 39.4543644),Sanjurjo,,pub,,,,,,,,,,,-0.3937612,39.4543644,-43833,4392060,sanjurjo,50
POINT (-0.3909872 39.4539399),Arco Asesores,kitchen,,,,,,,,,,,,-0.3909872,39.4539399,-43525,4392013,arco asesores,50
POINT (-0.3940109 39.4544606),Ldo. Francisco Solana Vives,,pharmacy,,pharmacy,,,,,,,,,-0.3940109,39.4544606,-43861,4392071,ldo. francisco solana vives,50
POINT (-0.3907684 39.4541367),Family Home,supermarket,,,,,,,,,,,,-0.3907684,39.4541367,-43500,4392034,family home,50
POINT (-0.4003238 39.4596111),El Rincón de Jose IV,,bar,,,,,,,,,,,-0.4003238,39.4596111,-44564,4392644,el rincón de jose iv,27
POINT (-0.3918217 39.4536563),El Rincón del Dulce,bakery,,,,,,,,,,,,-0.3918217,39.4536563,-43618,4391981,el rincón del dulce,50
POINT (-0.3924015 39.4536608),Avenida,,cafe,,,,,,,,,,,-0.3924015,39.4536608,-43682,4391982,avenida,50
POINT (-0.3999684 39.4596147),Belmonte Carmelo,,taxi,,,,,,,,,,,-0.3999684,39.4596147,-44524,4392644,belmonte carmelo,27
POINT (-0.3926417 39.453748),María Mónica,hairdresser,,,,,,,,,,,,-0.3926417,39.453748,-43709,4391991,maría mónica,50
POINT (-0.3910393 39.4533445),,convenience,,,,,,,,,,,,-0.3910393,39.4533445,-43530,4391946,,50
POINT (-0.3938171 39.4554213),La Luna,,restaurant,,,,,,,,,,,-0.3938171,39.4554213,-43840,4392177,la luna,50
POINT (-0.3999113 39.4597813),Antón,car_repair,,,,,,,,,,,,-0.3999113,39.4597813,-44518,4392663,antón,27
POINT (-0.3919898 39.454275),Ldo. Juan Miguel Folgado Bisbal,,pharmacy,,pharmacy,,,,,,,,,-0.3919898,39.454275,-43636,4392050,ldo. juan miguel folgado bisbal,50
POINT (-0.390335 39.4537052),Catay,variety_store,,,,,,,,,,,,-0.390335,39.4537052,-43452,4391986,catay,50
POINT (-0.3917032 39.4536129),Doctor Travel,travel_agency,,,,,,,,,,,,-0.3917032,39.4536129,-43604,4391976,doctor travel,50
POINT (-0.3912064 39.4540737),Asociación Alter,,,,,association,,,,,,,,-0.3912064,39.4540737,-43549,4392027,asociación alter,50
POINT (-0.3905351 39.4528256),,hairdresser,,,,,,,,,,,,-0.3905351,39.4528256,-43474,4391889,,50
POINT (-0.3896574 39.4536867),La Chispa,hardware,,,,,,,,,,,,-0.3896574,39.4536867,-43377,4391984,la chispa,50
POINT (-0.3905591 39.454056),Maxi Cars,car_repair,,,,,,,,,,,,-0.3905591,39.454056,-43477,4392026,maxi cars,50
POINT (-0.3904885 39.4528641),Moreno Ponce 2,bakery,,,,,,,,,,,,-0.3904885,39.4528641,-43469,4391893,moreno ponce 2,50
POINT (-0.3902407 39.4539214),Moraluminio,hardware,,,,,,,,,,,,-0.3902407,39.4539214,-43442,4392011,moraluminio,50
POINT (-0.3904292 39.4528787),Salon de Té Moreno Ponce 2,,cafe,,,,,,,,,,,-0.3904292,39.4528787,-43463,4391894,salon de té moreno ponce 2,50
POINT (-0.3914605 39.4541649),Alejandro Chen,,bar,,,,,,,,,,,-0.3914605,39.4541649,-43577,4392038,alejandro chen,50
POINT (-0.3891662 39.4523819),Hypo,shoes,,,,,,,,,,,,-0.3891662,39.4523819,-43322,4391839,hypo,50
POINT (-0.4002153 39.4597277),El Parque,bakery,,,,,,,,,,,,-0.4002153,39.4597277,-44552,4392657,el parque,27
POINT (-0.3940956 39.4544935),El Desván,,biergarten,,,,,,,,,,,-0.3940956,39.4544935,-43871,4392074,el desván,50
POINT (-0.3903489 39.4528571),Piro Mirta,pyrotechnics,,,,,,,,,,,,-0.3903489,39.4528571,-43454,4391892,piro mirta,50
POINT (-0.3888164 39.452511),Surval,jewelry,,,,,,,,,,,,-0.3888164,39.452511,-43283,4391854,surval,50
POINT (-0.4002923 39.459647),José IV,,biergarten,,,,,,,,,,,-0.4002923,39.459647,-44561,4392648,josé iv,27
POINT (-0.3998504 39.4595384),J. Martínez,,taxi,,,,,,,,,,,-0.3998504,39.4595384,-44511,4392636,j. martínez,27
POINT (-0.39324 39.4541725),Rodelu,,fast_food,,,,,,,,,,pizza,-0.39324,39.4541725,-43775,4392038,rodelu,50
POINT (-0.3903486 39.453963),Los Navarro,greengrocer,,,,,,,,,,,,-0.3903486,39.453963,-43454,4392015,los navarro,50
POINT (-0.3913902 39.4534902),Clínica Alcubo,,doctors,,doctor,,,,,,,,,-0.3913902,39.4534902,-43570,4391963,clínica alcubo,50
POINT (-0.3935621 39.455031),Les Pilars,,cafe,,,,,,,,,,,-0.3935621,39.455031,-43811,4392134,les pilars,50
POINT (-0.3919308 39.4543722),,tobacco,,,,,,,,,,,,-0.3919308,39.4543722,-43630,4392061,,50
POINT (-0.3919044 39.4536934),Silvani,florist,,,,,,,,,,,,-0.3919044,39.4536934,-43627,4391985,silvani,50
POINT (-0.390313 39.4530419),Ropa de Hogar Marian,fabric,,,,,,,,,,,,-0.390313,39.4530419,-43450,4391913,ropa de hogar marian,50
POINT (-0.4006481 39.4593222),Ñam Ñam,,bar,,,,,,,,,,,-0.4006481,39.4593222,-44600,4392612,ñam ñam,27
POINT (-0.3889783 39.4531387),Amper Decor,paint,,,,,,,,,,,,-0.3889783,39.4531387,-43301,4391923,amper decor,50
POINT (-0.3944831 39.4546812),Ebro,,restaurant,,,,,,,,,,,-0.3944831,39.4546812,-43914,4392095,ebro,50
POINT (-0.392805 39.4540041),MaxiCosta,tailor,,,,,,,,,,,,-0.392805,39.4540041,-43727,4392020,maxicosta,50
POINT (-0.3903263 39.4536209),Quiros,,cafe,,,,,,,,,,,-0.3903263,39.4536209,-43451,4391977,quiros,50
POINT (-0.3920078 39.4535151),AN,hairdresser,,,,,,,,,,,,-0.3920078,39.4535151,-43638,4391965,an,50
POINT (-0.3999157 39.4595861),Plaza,,pub,,,,,,,,,,,-0.3999157,39.4595861,-44519,4392641,plaza,27
POINT (-0.3891495 39.453208),Centre Social Senabre,,community_centre,,,,,,,,,,,-0.3891495,39.453208,-43320,4391931,centre social senabre,50
POINT (-0.3913373 39.4543692),Casa,,fast_food,,,,,,,,,,kebab,-0.3913373,39.4543692,-43564,4392060,casa,50
POINT (-0.3941814 39.454526),El Cantó,,pub,,,,,,,,,,,-0.3941814,39.454526,-43880,4392078,el cantó,50
POINT (-0.3901171 39.4538961),Liheto,hairdresser,,,,,,,,,,,,-0.3901171,39.4538961,-43428,4392008,liheto,50
POINT (-0.3887239 39.4530136),MDomingo,convenience,,,,,,,,,,,,-0.3887239,39.4530136,-43273,4391909,mdomingo,50
POINT (-0.3928596 39.454029),La Lluna,,fast_food,,,,,,,,,,burger,-0.3928596,39.454029,-43733,4392023,la lluna,50
POINT (-0.3890819 39.4525551),,,bank,,,,,,,,,Caixa Popular,,-0.3890819,39.4525551,-43313,4391858,,50
POINT (-0.390191 39.452792),Correduval,,,,,insurance,,,,,,,,-0.390191,39.452792,-43436,4391885,correduval,50
POINT (-0.393247 39.4539783),Tu Casa,,fast_food,,,,,,,,,,regional,-0.393247,39.4539783,-43776,4392017,tu casa,50
POINT (-0.3900187 39.4527199),J. Ramón,hairdresser,,,,,,,,,,,,-0.3900187,39.4527199,-43417,4391877,j. ramón,50
POINT (-0.3888246 39.4522629),Opticalia,optician,,,,,,,,,Opticalia,,,-0.3888246,39.4522629,-43284,4391826,opticalia,50
POINT (-0.393373 39.4541771),Champi,,bar,,,,,,,,,,,-0.393373,39.4541771,-43790,4392039,champi,50
POINT (-0.3919404 39.4537477),PlanTour,travel_agency,,,,,,,,,,,,-0.3919404,39.4537477,-43631,4391991,plantour,50
POINT (-0.3899888 39.4529094),Toni's,,cafe,,,,,,,,,,,-0.3899888,39.4529094,-43414,4391898,toni's,50
POINT (-0.3904108 39.4539836),Mari Luz,hairdresser,,,,,,,,,,,,-0.3904108,39.4539836,-43461,4392017,mari luz,50
POINT (-0.3923141 39.4538315),Tiffany Moda Íntima,clothes,,,,,,,,,,,,-0.3923141,39.4538315,-43672,4392001,tiffany moda íntima,50
POINT (-0.377673 39.4747426),Cenia2,,,,,architect,,,,,,,,-0.377673,39.4747426,-42043,4394328,cenia2,-1
POINT (-0.3643267 39.4779469),,,dentist,,dentist,,,,,,,,,-0.3643267,39.4779469,-40557,4394685,,-1
POINT (-0.3637582 39.4772429),Unidad de Belleza,beauty,,,,,,,,,,,,-0.3637582,39.4772429,-40494,4394607,unidad de belleza,59
POINT (-0.3723149 39.4812881),María Herrero Mascarós,,pharmacy,,pharmacy,,,,,,,,,-0.3723149,39.4812881,-41446,4395057,maría herrero mascarós,83
POINT (-0.3721439 39.4812302),Bar Casa Paco,,cafe,,,,,,,,,,,-0.3721439,39.4812302,-41427,4395051,bar casa paco,83
POINT (-0.3910111 39.4607296),"Patraix Motor, S.L.",car_repair,,,,,,Calle de Cuenca,119,46007,,,,-0.3910111,39.4607296,-43527,4392768,"patraix motor, s.l.",-1
POINT (-0.3914403 39.4609532),Farmacia Tormo Falco,,pharmacy,,pharmacy,,,Calle de Cuenca,136,46007,,,,-0.3914403,39.4609532,-43575,4392793,farmacia tormo falco,-1
POINT (-0.3930837 39.4591984),,,post_box,,,,,,,,Correos,Correos,,-0.3930837,39.4591984,-43758,4392598,,55
POINT (-0.3641118 39.4765717),Candy's,kiosk,,,,,,,,,,,,-0.3641118,39.4765717,-40533,4394532,candy's,59
POINT (-0.3235039 39.4636463),Azahar,,restaurant,,,,,Passeig de Neptú,10,46011,,,regional,-0.3235039,39.4636463,-36012,4393093,azahar,23
POINT (-0.3688996 39.4649003),Casa Roberto,,restaurant,,,,,Calle del Maestro Gozalbo,19,46005,,,regional;spanish,-0.3688996,39.4649003,-41066,4393233,casa roberto,-1
POINT (-0.3234214 39.4631751),Neptuno,,,hotel,,,,Passeig de Neptú,2,46011,,,,-0.3234214,39.4631751,-36003,4393041,neptuno,23
POINT (-0.3234726 39.4633974),La Pepica,,restaurant,,,,,Passeig de Neptú,6,46011,,,regional,-0.3234726,39.4633974,-36009,4393065,la pepica,23
POINT (-0.32351 39.4637145),El Coso,,restaurant,,,,,Passeig de Neptú,12,46011,,,regional,-0.32351,39.4637145,-36013,4393101,el coso,23
POINT (-0.323598 39.4642871),Restaurante Miramar,,restaurant,,,,,Passeig de Neptú,32,46011,,,regional,-0.323598,39.4642871,-36023,4393164,restaurante miramar,23
POINT (-0.3235554 39.4639856),Tres Cepas,,restaurant,,,,,Passeig de Neptú,22,46011,,,regional,-0.3235554,39.4639856,-36018,4393131,tres cepas,23
POINT (-0.3235343 39.4638677),L'Estimat,,restaurant,,,,,Passeig de Neptú,16,46011,,,regional,-0.3235343,39.4638677,-36016,4393118,l'estimat,23
POINT (-0.3634481 39.4771476),Barclays,,bank,,,,,,,,Barclays,,,-0.3634481,39.4771476,-40459,4394596,barclays,59
POINT (-0.3629312 39.4769887),Cafetería Daniel's,,cafe,,,,,,,,,,,-0.3629312,39.4769887,-40402,4394578,cafetería daniel's,59
POINT (-0.3245234 39.4663046),Sorolla,,restaurant,,,,,Carrer d'Eugènia Viñes,22,46011,,,,-0.3245234,39.4663046,-36126,4393389,sorolla,23
POINT (-0.3626199 39.4769143),Perfumería Prieto,beauty,,,,,,,,,,,,-0.3626199,39.4769143,-40367,4394570,perfumería prieto,59
POINT (-0.3231189 39.463189),Tridente,,restaurant,,,,,Passeig de Neptú,2,46011,,,regional,-0.3231189,39.463189,-35970,4393042,tridente,23
POINT (-0.3235618 39.464039),Tres Cepas,,,hostel,,,,Passeig de Neptú,22,46011,,,,-0.3235618,39.464039,-36019,4393137,tres cepas,23
POINT (-0.3650455 39.4760529),,kiosk,,,,,,,,,,,,-0.3650455,39.4760529,-40637,4394474,,59
POINT (-0.3235828 39.4641847),Las Carabelas,,restaurant,,,,,Passeig de Neptú,28,46011,,,regional,-0.3235828,39.4641847,-36021,4393153,las carabelas,23
POINT (-0.368494 39.4613132),Lola Baladron Estudio,gift,,,,,,Carrer de Maties Perelló,17,46005,,,,-0.368494,39.4613132,-41021,4392833,lola baladron estudio,-1
POINT (-0.3724307 39.4662522),,,bank,,,,,,,,,Caja de Ingenieros,,-0.3724307,39.4662522,-41459,4393383,,-1
POINT (-0.4103874 39.4771117),,,fast_food,,,,,,,,,,,-0.4103874,39.4771117,-45684,4394592,,20
POINT (-0.3279135 39.4813096),Associació de Veïns/Veïnes i Amics/Amigues Malva-rosa,,,,,association,,Avinguda de la Malva-rosa,98,46011,,,,-0.3279135,39.4813096,-36503,4395059,associació de veïns/veïnes i amics/amigues malva-rosa,38
POINT (-0.3802202 39.4949603),Consum,supermarket,,,,,,,,,Consum,,,-0.3802202,39.4949603,-42326,4396579,consum,29
POINT (-0.3789935 39.494015),Mercadona,supermarket,,,,,,,,,Mercadona,,,-0.3789935,39.494015,-42190,4396474,mercadona,29
POINT (-0.379437 39.4950265),Consum,supermarket,,,,,,,,,Consum,,,-0.379437,39.4950265,-42239,4396586,consum,29
POINT (-0.378771 39.4933751),Mercadona,supermarket,,,,,,,,,Mercadona,,,-0.378771,39.4933751,-42165,4396403,mercadona,29
POINT (-0.3780204 39.4774825),La Mandrágora,,restaurant,,,,,Carrer de la Mare Vella,15,46003,,,,-0.3780204,39.4774825,-42081,4394633,la mandrágora,-1
POINT (-0.3404649 39.4227706),La Genuina,,restaurant,,,,,,,,,,regional,-0.3404649,39.4227706,-37901,4388543,la genuina,5
POINT (-0.3946381 39.4782441),Barton,clothes,,,,,,Avenida de Campanar,122,46015,,,,-0.3946381,39.4782441,-43931,4394718,barton,80
POINT (-0.3943088 39.4805806),Bierwinkel,,restaurant,,,,,Calle del Valle de la Ballestera,11,46015,,,german,-0.3943088,39.4805806,-43894,4394978,bierwinkel,80
POINT (-0.3935151 39.4806249),Cafetería Caty,,cafe,,,,,Avenida de Campanar,92,46015,,,,-0.3935151,39.4806249,-43806,4394983,cafetería caty,80
POINT (-0.3937041 39.4811826),,vacant,,,,,,Avenida Pío XII,15,,,,,-0.3937041,39.4811826,-43827,4395045,,80
POINT (-0.3944235 39.4805271),Comidas Campanar,,restaurant,,,,,Calle del Valle de la Ballestera,11,46015,,,,-0.3944235,39.4805271,-43907,4394972,comidas campanar,80
POINT (-0.3924837 39.4786094),Cortina,hairdresser,,,,,,Avenida Tirso de Molina,3,46009,,,,-0.3924837,39.4786094,-43691,4394759,cortina,80
POINT (-0.3927074 39.4803445),Domino's,,fast_food,,,,,Avenida Pío XII,9,46009,Domino's,,pizza,-0.3927074,39.4803445,-43716,4394952,domino's,80
POINT (-0.3940022 39.4785495),Estetica Ana Barquero,beauty,,,,,,Avenida de Campanar,55,46009,,,,-0.3940022,39.4785495,-43860,4394752,estetica ana barquero,80
POINT (-0.3938508 39.4810836),Gas Natural,,,,,company,,Calle del Valle de la Ballestera,6,46015,,,,-0.3938508,39.4810836,-43843,4395034,gas natural,80
POINT (-0.3939549 39.4797783),GlassDrive,car_repair,,,,,,Avenida de Campanar,106,46015,,,,-0.3939549,39.4797783,-43855,4394889,glassdrive,80
POINT (-0.3938375 39.4791182),Campanar 43,,cafe,,,,,Avenida de Campanar,43,46009,,,,-0.3938375,39.4791182,-43842,4394815,campanar 43,80
POINT (-0.3944782 39.4804942),Ibercaja,,bank,,,,,Calle del Valle de la Ballestera,13,46015,Ibercaja,,,-0.3944782,39.4804942,-43913,4394969,ibercaja,80
POINT (-0.393595 39.4804283),Caixabank,,bank,,,,,Avenida de Campanar,94,46015,Caixabank,,,-0.393595,39.4804283,-43815,4394961,caixabank,80
POINT (-0.3944715 39.4788353),Lorno,bakery,,,,,,Calle del Marqués de San Juan,2,46015,,,,-0.3944715,39.4788353,-43913,4394784,lorno,80
POINT (-0.3942618 39.4778023),,vacant,,,,,,Avinguda de Tirso de Molina,14,46015,,,,-0.3942618,39.4778023,-43889,4394669,,80
POINT (-0.3945156 39.480432),Papillón,hairdresser,,,,,,Calle del Valle de la Ballestera,15,46015,,,,-0.3945156,39.480432,-43917,4394962,papillón,80
POINT (-0.3933528 39.4799379),,vacant,,,,,,Avenida de Campanar,33,46009,,,,-0.3933528,39.4799379,-43788,4394907,,80
POINT (-0.3918549 39.4791634),Chino Feliz,,restaurant,,,,,Avenida Pío XII,,46009,,,chinese,-0.3918549,39.4791634,-43621,4394820,chino feliz,80
POINT (-0.3929191 39.4806349),Restaurante Pío XII,,restaurant,,,,,Avenida Pío XII,,46009,,,regional,-0.3929191,39.4806349,-43740,4394984,restaurante pío xii,80
POINT (-0.3935379 39.4795479),Campanar 39,,pharmacy,,pharmacy,,,Avenida de Campanar,39,46009,,,,-0.3935379,39.4795479,-43809,4394863,campanar 39,80
POINT (-0.394954 39.480235),Mapfre,,,,,insurance,,Calle del Valle de la Ballestera,17,46015,Mapfre,,,-0.394954,39.480235,-43966,4394940,mapfre,80
POINT (-0.3920459 39.4793916),Dextro,,doctors,,doctor,,,Avenida Pío XII,1,46009,,,,-0.3920459,39.4793916,-43643,4394846,dextro,80
POINT (-0.3919784 39.4792824),Taberna Montero,,restaurant,,,,,Avenida Pío XII,1,46009,,,regional,-0.3919784,39.4792824,-43635,4394834,taberna montero,80
POINT (-0.3945914 39.4783374),Talleres Alvarez,car_repair,,,,,,Avenida de Campanar,120,46015,,,,-0.3945914,39.4783374,-43926,4394729,talleres alvarez,80
POINT (-0.3946464 39.480153),Telepizza,,fast_food,,,,,Calle del Valle de la Ballestera,15,46015,Telepizza,,pizza,-0.3946464,39.480153,-43932,4394931,telepizza,80
POINT (-0.3941352 39.4793935),,vacant,,,,,,Avenida de Campanar,110,46015,,,,-0.3941352,39.4793935,-43875,4394846,,80
POINT (-0.3940476 39.4786328),Cerveceria Espe,,cafe,,,,,,,,,,,-0.3940476,39.4786328,-43865,4394761,cerveceria espe,80
POINT (-0.3944139 39.4787231),,,post_box,,,,,,,,Correos,Correos,,-0.3944139,39.4787231,-43906,4394771,,80
POINT (-0.3980629 39.4790654),Ana Serra,,pharmacy,,pharmacy,,,Avenida de Campanar,37,46009,,,,-0.3980629,39.4790654,-44312,4394810,ana serra,-1
POINT (-0.3935493 39.4805532),Centro Beltrán,beauty,,,,,,Avenida de Campanar,92,46015,,,,-0.3935493,39.4805532,-43810,4394975,centro beltrán,80
POINT (-0.39387 39.4787024),APP informatica,computer,,,,,,Avenida de Campanar,51,46009,,,,-0.39387,39.4787024,-43846,4394769,app informatica,80
POINT (-0.3948426 39.4778019),Asociación de padres y madres separados,,,,,quango,,Avenida de Campanar,130,46015,,,,-0.3948426,39.4778019,-43954,4394669,asociación de padres y madres separados,80
POINT (-0.394157 39.4783),Bocadito's Bar,,bar,,,,,Avenida de Campanar,57,,,,sandwich,-0.394157,39.4783,-43878,4394724,bocadito's bar,80
POINT (-0.3942133 39.4782561),Delpil hair,beauty,,,,,,Avenida de Campanar,57,46009,,,,-0.3942133,39.4782561,-43884,4394719,delpil hair,80
POINT (-0.3954793 39.4782213),Fernando Torres,hairdresser,,,,,,Calle de Castielfabib,10,46015,,,,-0.3954793,39.4782213,-44025,4394716,fernando torres,80
POINT (-0.3940116 39.4786465),Hui No Cuine,,restaurant,,,,,,,,,,regional,-0.3940116,39.4786465,-43861,4394763,hui no cuine,80
POINT (-0.3934976 39.4792643),Jarajuel,,cafe,,,,,Avenida de Campanar,41,46009,,,,-0.3934976,39.4792643,-43804,4394832,jarajuel,80
POINT (-0.3940606 39.4783446),Juan,hairdresser,,,,,,Avenida de Campanar,57,,,,,-0.3940606,39.4783446,-43867,4394729,juan,80
POINT (-0.3955049 39.4782595),Las Provincias,newsagent,,,,,,Calle de Castielfabib,10,46015,,,,-0.3955049,39.4782595,-44028,4394720,las provincias,80
POINT (-0.3939999 39.4784419),Nostrum Sport,clothes,,,,,,Avenida de Campanar,55,46009,,,,-0.3939999,39.4784419,-43860,4394740,nostrum sport,80
POINT (-0.3948098 39.4778867),,vacant,,,,,,Avenida de Campanar,126,46015,,,,-0.3948098,39.4778867,-43950,4394678,,80
POINT (-0.3933291 39.479262),,vacant,,,,,,Calle del Padre Diego Mirón,,46009,,,,-0.3933291,39.479262,-43785,4394831,,80
POINT (-0.3949996 39.4787225),BBVA,,bank,,,,,Calle del Marqués de San Juan,5,46015,BBVA,BBVA,,-0.3949996,39.4787225,-43971,4394771,bbva,80
