geometry,name,shop,amenity,tourism,healthcare,office,leisure,addr:street,addr:housenumber,addr:postcode,brand,operator,cuisine,lon,lat,lon_rnd,lat_rnd,name_norm,Cordoba_hdbscan_5_5
POINT (-4.7800505 37.8798133),Caireles Hotel Boutique,,,hotel,,,,,,,,,,-4.7800505,37.8798133,-532115,4216781,caireles hotel boutique,86
POINT (-4.780232 37.8807234),Casa del Guadamecí Omeya,,,museum,,,,,,,,,,-4.780232,37.8807234,-532135,4216882,casa del guadamecí omeya,86
POINT (-4.760495 37.8776833),Bocatería La Mari 17,,fast_food,,,,,Calle Periodista Justo Urrutia,,14010.0,,,sandwich,-4.760495,37.8776833,-529938,4216544,bocatería la mari 17,40
POINT (-4.7804077 37.8858371),,,pharmacy,,,,,,,,,,,-4.7804077,37.8858371,-532155,4217451,,87
POINT (-4.7825101 37.8890903),Atrio,,bar,,,,,Avenida del Gran Capitán,32,14001.0,,,,-4.7825101,37.8890903,-532389,4217814,atrio,74
POINT (-4.7682999 37.8904416),Casa Millán,,bar,,,,,Plaza San Juan de Letrán,6,14001.0,,,,-4.7682999,37.8904416,-530807,4217964,casa millán,-1
POINT (-4.7802447 37.8859876),La Casa de las Carcasas,mobile_phone,,,,,,,,,,,,-4.7802447,37.8859876,-532137,4217468,la casa de las carcasas,87
POINT (-4.7820986 37.8866911),Confederación de Empresarios de Córdoba,,,,,association,,,,,,,,-4.7820986,37.8866911,-532343,4217546,confederación de empresarios de córdoba,-1
POINT (-4.7821246 37.8866644),Comisiones Obreras,,,,,union,,,,,,,,-4.7821246,37.8866644,-532346,4217543,comisiones obreras,-1
POINT (-4.7806751 37.8867398),,,post_box,,,,,,,,,Correos,,-4.7806751,37.8867398,-532185,4217552,,-1
POINT (-4.7791276 37.8779739),CRV Bar,,cafe,,,,,Plaza del Triunfo,,14003.0,,,,-4.7791276,37.8779739,-532012,4216576,crv bar,85
POINT (-4.7715967 37.8808893),Cocina 33,,restaurant,,,,,Paseo Ribera,24,14002.0,,,,-4.7715967,37.8808893,-531174,4216901,cocina 33,-1
POINT (-4.7291413 37.9010386),Restaurante Carmela,,restaurant,,,,,,,,,,,-4.7291413,37.9010386,-526448,4219144,restaurante carmela,8
POINT (-4.7801465 37.8869539),Ortopedia Alpha,medical_supply,,,,,,,,,,,,-4.7801465,37.8869539,-532126,4217576,ortopedia alpha,-1
POINT (-4.7812995 37.8866546),Juguettos,toys,,,,,,,,,,,,-4.7812995,37.8866546,-532254,4217542,juguettos,-1
POINT (-4.780688 37.8874252),Bibilolo de Palacio,clothes,,,,,,,,,,,,-4.780688,37.8874252,-532186,4217628,bibilolo de palacio,79
POINT (-4.780729 37.8874343),Tabacos,tobacco,,,,,,,,,,,,-4.780729,37.8874343,-532191,4217629,tabacos,79
POINT (-4.7807367 37.8874592),La Platería,,pub,,,,,,,,,,,-4.7807367,37.8874592,-532192,4217632,la platería,79
POINT (-4.780987 37.8881668),GOmóvil,mobile_phone,,,,,,,,,,,,-4.780987,37.8881668,-532219,4217711,gomóvil,78
POINT (-4.7801473 37.8886954),Ultramarinos Andalusí,convenience,,,,,,,,,,,,-4.7801473,37.8886954,-532126,4217770,ultramarinos andalusí,73
POINT (-4.7801461 37.8885356),Fit&Five,,,,,,fitness_centre,,,,,,,-4.7801461,37.8885356,-532126,4217752,fit&five,73
POINT (-4.7802866 37.886087),D'Tapas COVAP,,cafe,,,,,Calle Cruz Conde,12,14001.0,,,spanish,-4.7802866,37.886087,-532142,4217479,d'tapas covap,87
POINT (-4.7639297 37.8779281),Black Studio Barbería,hairdresser,,,,,,Calle Periodista Enrique Ortiz González,1,14010.0,,,,-4.7639297,37.8779281,-530321,4216571,black studio barbería,-1
POINT (-4.7982607 37.8894086),Karbon and Son,,fast_food,,,,,Calle Atlántico,9,14011.0,,,burger,-4.7982607,37.8894086,-534142,4217849,karbon and son,37
POINT (-4.7812182 37.8851925),Administración nº 12,lottery,,,,,,,,,,Loterías y Apuestas del Estado,,-4.7812182,37.8851925,-532245,4217380,administración nº 12,-1
POINT (-4.7814624 37.8847013),Zara,clothes,,,,,,,,,,,,-4.7814624,37.8847013,-532272,4217325,zara,94
POINT (-4.7816978 37.8847251),Stradivarius,clothes,,,,,,,,,,,,-4.7816978,37.8847251,-532299,4217328,stradivarius,94
POINT (-4.7814863 37.8850438),Zara,clothes,,,,,,,,,,,,-4.7814863,37.8850438,-532275,4217363,zara,94
POINT (-4.78076 37.8850831),Ilustre Colegio de Abogados de Córdoba,,,,,chamber,,,,,,,,-4.78076,37.8850831,-532194,4217367,ilustre colegio de abogados de córdoba,-1
POINT (-4.7833001 37.8869913),Tesorería General de la Seguridad Social - Dirección Provincial,,,,,government,,,,,,,,-4.7833001,37.8869913,-532477,4217580,tesorería general de la seguridad social - dirección provincial,-1
POINT (-4.764310594215606 37.872093429672475),Estadio Bahrain Victorious Nuevo Arcángel de Córdoba,,,,,,stadium,,,,,,,-4.764310594215606,37.872093429672475,-530363,4215921,estadio bahrain victorious nuevo arcángel de córdoba,14
POINT (-4.8014904878980795 37.86901723408606),Facultad de Ciencias de la Educación,,university,,,,,,,,,,,-4.8014904878980795,37.86901723408606,-534502,4215579,facultad de ciencias de la educación,-1
POINT (-4.789148890103703 37.86754573649251),Facultad de Ciencias Económicas y Empresariales,,university,,,,,,,,,,,-4.789148890103703,37.86754573649251,-533128,4215415,facultad de ciencias económicas y empresariales,-1
POINT (-4.785241197022734 37.86979690541421),Jardín Botánico,,,attraction,,,nature_reserve,,,,,,,-4.785241197022734,37.86979690541421,-532693,4215666,jardín botánico,-1
POINT (-4.780217621292674 37.8903781737079),Diputación Provincial de Córdoba,,,,,government,,Plaza de Colón,,14001.0,,,,-4.780217621292674,37.8903781737079,-532134,4217957,diputación provincial de córdoba,-1
POINT (-4.721747848928672 37.913794056878665),Aulario Averroes,,university,,,,,,,14017.0,,,,-4.721747848928672,37.913794056878665,-525625,4220564,aulario averroes,10
POINT (-4.754411084516725 37.89198053393773),Parque de Fidiana,,,,,,park,,,,,,,-4.754411084516725,37.89198053393773,-529261,4218135,parque de fidiana,23
POINT (-4.7533703488973185 37.89189277695429),Instituto de Educación Secundaria Fidiana,,school,,,,,,,,,,,-4.7533703488973185,37.89189277695429,-529145,4218126,instituto de educación secundaria fidiana,-1
POINT (-4.779913588872928 37.8802205381052),,,,attraction,,,,,,,,,,-4.779913588872928,37.8802205381052,-532100,4216826,,86
POINT (-4.77507582545345 37.880905672537885),Posada del Potro,,,attraction,,,,,,,,,,-4.77507582545345,37.880905672537885,-531561,4216902,posada del potro,-1
POINT (-4.7867114616451625 37.87803408973228),Plaza de la Constitución,,,,,,park,,,,,,,-4.7867114616451625,37.87803408973228,-532857,4216583,plaza de la constitución,-1
POINT (-4.779877249902602 37.89455633000149),Parqie Interior Cruz Juarez,,,,,,park,,,,,,,-4.779877249902602,37.89455633000149,-532096,4218422,parqie interior cruz juarez,34
POINT (-4.797811762970523 37.887149995424465),Centro Médico Carlos Castilla del Pino,,clinic,,clinic,,,,,,,,,-4.797811762970523,37.887149995424465,-534092,4217598,centro médico carlos castilla del pino,-1
POINT (-4.8542339587491234 37.88076330488429),Centro de visitantes de Medina-Azahara,,,museum,,,,,,,,,,-4.8542339587491234,37.88076330488429,-540373,4216887,centro de visitantes de medina-azahara,-1
POINT (-4.76489097052806 37.892346766456726),Levante Sur,,doctors,,doctor,,,,,,,,,-4.76489097052806,37.892346766456726,-530428,4218176,levante sur,-1
POINT (-4.803991926982204 37.88916985324848),Colegio de Educación Infantil y Primaria Mediterráneo,,school,,,,,,,,,,,-4.803991926982204,37.88916985324848,-534780,4217822,colegio de educación infantil y primaria mediterráneo,-1
POINT (-4.77944043147665 37.878877141209756),Mezquita-Catedral de Córdoba,,place_of_worship,attraction,,,,Calle del Cardenal Herrero,1,14003.0,,,,-4.77944043147665,37.878877141209756,-532047,4216677,mezquita-catedral de córdoba,85
POINT (-4.662983539934925 37.94077009205899),Finca El Capricho,,events_venue,,,,,,,,,,,-4.662983539934925,37.94077009205899,-519083,4223567,finca el capricho,5
POINT (-4.792465617191039 37.88786344177127),Conjunto Arqueológico de Cercadillas,,,attraction,,,,,,,,,,-4.792465617191039,37.88786344177127,-533497,4217677,conjunto arqueológico de cercadillas,-1
POINT (-4.776980082985204 37.880473858205264),Casa de las Cabezas,,,museum,,,,Calle Cabezas,18,14003.0,,,,-4.776980082985204,37.880473858205264,-531773,4216854,casa de las cabezas,-1
POINT (-4.778640835890489 37.88478695478649),Instituto de Educación Secundaria Luis de Góngora,,school,,,,,,,,,,,-4.778640835890489,37.88478695478649,-531958,4217334,instituto de educación secundaria luis de góngora,-1
POINT (-4.778478797929612 37.87996427383708),Casa de la Concha,,,attraction,,,,,,,,,,-4.778478797929612,37.87996427383708,-531940,4216798,casa de la concha,86
POINT (-4.78081099508723 37.8785909739368),Palacio de Congresos y Exposiciones de Córdoba,,events_venue,,,,,Calle de Torrijos,10,,,,,-4.78081099508723,37.8785909739368,-532200,4216645,palacio de congresos y exposiciones de córdoba,-1
POINT (-4.7809235245982755 37.87766735168284),Biblioteca Provincial,,library,attraction,,,,,,,,,,-4.7809235245982755,37.87766735168284,-532212,4216542,biblioteca provincial,-1
POINT (-4.7803664213105606 37.87810371721848),Palacio Episcopal,,,attraction,,,,,,,,,,-4.7803664213105606,37.87810371721848,-532150,4216591,palacio episcopal,-1
POINT (-4.780874918939268 37.8869064493304),Oficina de Correos,,post_office,,,,,,,,Correos,Correos,,-4.780874918939268,37.8869064493304,-532207,4217570,oficina de correos,-1
POINT (-4.781827836012628 37.88597407759943),Agencia Estatal de Administración Tributaria en Córdoba,,,,,government,,,,,,,,-4.781827836012628,37.88597407759943,-532313,4217467,agencia estatal de administración tributaria en córdoba,-1
POINT (-4.778479878906061 37.890111491379464),Jardines de la Merced,,,,,,park,,,,,,,-4.778479878906061,37.890111491379464,-531940,4217927,jardines de la merced,62
POINT (-4.779838397456316 37.879454934166226),Patio de los Naranjos,,,attraction,,,garden,,,,,,,-4.779838397456316,37.879454934166226,-532092,4216741,patio de los naranjos,86
POINT (-4.779810989232967 37.88186000925542),Centro de Arte Pepe Espaliu,,arts_centre,,,,,,,,,,,-4.779810989232967,37.88186000925542,-532089,4217009,centro de arte pepe espaliu,-1
POINT (-4.788515129096899 37.884310704548355),Rectorado Universidad de Córdoba,,university,,,,,,,,,,,-4.788515129096899,37.884310704548355,-533058,4217281,rectorado universidad de córdoba,-1
POINT (-4.78882175054552 37.88321834088953),Parque Juan Carlos I,,,,,,park,,,,,,,-4.78882175054552,37.88321834088953,-533092,4217160,parque juan carlos i,-1
POINT (-4.7854833615377474 37.883893347093135),Jardines de la Victoria,,,,,,park,,,,,,,-4.7854833615377474,37.883893347093135,-532720,4217235,jardines de la victoria,-1
POINT (-4.77450985723377 37.883551822875425),Plaza de la Corredera,,,attraction,,,,,,,,,,-4.77450985723377,37.883551822875425,-531498,4217197,plaza de la corredera,-1
POINT (-4.781324421251349 37.88356200841663),Plaza del Doctor Emilio Luque,,,,,,park,,,,,,,-4.781324421251349,37.88356200841663,-532257,4217198,plaza del doctor emilio luque,93
POINT (-4.782545808967106 37.88533956681155),Gran Teatro,,theatre,,,,,Bulevar Gran Capitán,,14008.0,,,,-4.782545808967106,37.88533956681155,-532393,4217396,gran teatro,-1
POINT (-4.777021668880273 37.88662230086013),Jardín de las Dueñas,,,,,,park,,,,,,,-4.777021668880273,37.88662230086013,-531778,4217539,jardín de las dueñas,-1
POINT (-4.782060264710707 37.89172142041021),Jardines Antonio José Delgado de Jesús,,,,,,park,,,,,,,-4.782060264710707,37.89172142041021,-532339,4218106,jardines antonio josé delgado de jesús,63
